"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.870343879E1,1.717623106E0,-1.787941722E0,3.588795265E0,4.361928036E0
2.871339679E1,2.460818249E-1,-5.452249099E0,5.357323061E0,7.647776597E0
2.872335579E1,-1.948935449E0,-9.664664531E0,9.206801233E0,1.348959891E1
2.873331379E1,-3.971317774E0,-1.280806627E1,1.147798726E1,1.765112229E1
2.874327279E1,-4.892437842E0,-1.284513645E1,6.952125987E0,1.540342605E1
2.875323079E1,-3.809343469E0,-1.029019908E1,-1.819260724E0,1.112245496E1
2.876318879E1,-1.994086479E0,-7.109620156E0,-8.754813802E0,1.145294042E1
2.877314779E1,-5.607479811E-1,-4.387268815E0,-1.100295362E1,1.185864892E1
2.878310579E1,1.515361485E0,-1.557305317E0,-9.677322584E0,9.918270649E0
2.879306479E1,3.369666181E0,1.044296928E0,-7.205771770E0,8.022989035E0
2.880302279E1,4.672248073E0,3.005917912E0,-5.066272640E0,7.518813936E0
2.881298179E1,5.599198984E0,4.387127897E0,-3.351482509E0,7.863228056E0
2.882293979E1,6.222835523E0,5.218932915E0,-2.084512646E0,8.384875413E0
2.883289779E1,6.592927437E0,5.431022537E0,-1.259182688E0,8.634132210E0
2.884285679E1,6.744573221E0,5.290392907E0,-8.595775384E-1,8.614893997E0
2.885281479E1,6.526963243E0,4.899688974E0,-9.919655174E-1,8.221447367E0
2.886277379E1,5.908104463E0,3.984381039E0,-1.554453045E0,7.293648941E0
2.887273179E1,4.962374049E0,2.668157008E0,-2.440825449E0,6.140182969E0
2.888269079E1,3.938265218E0,1.157632340E0,-3.314290709E0,5.275847654E0
2.889264879E1,2.940297534E0,-4.801563925E-1,-4.028069680E0,5.010114280E0
2.890260679E1,1.985329689E0,-2.124975232E0,-4.465352533E0,5.328829792E0
2.891256579E1,1.075333364E0,-3.587274989E0,-4.516080637E0,5.866844809E0
2.892252379E1,3.143884134E-1,-4.592711906E0,-4.026572208E0,6.115973060E0
2.893248279E1,-1.635138774E-1,-4.846247762E0,-2.928453999E0,5.664688604E0
2.894244079E1,-9.694683552E-1,-4.282101379E0,-1.130622735E-1,4.391929438E0
2.895239979E1,-1.269898295E0,-2.688961401E0,1.789717521E0,3.470769929E0
2.896235779E1,-1.401168287E-2,-1.263338304E0,1.264803616E0,1.787721507E0
2.897231579E1,6.908461905E-1,-2.757874346E-1,1.805073479E0,1.952336403E0
2.898227479E1,1.185425325E0,1.075249164E0,4.553734367E0,4.826788855E0
2.899223279E1,7.661045337E-1,1.439970995E0,2.829669968E0,3.266108502E0
2.900219179E1,-6.034794331E-2,9.014032567E-1,-3.889100075E-1,9.835754670E-1
2.901214979E1,-3.844292861E-1,1.056549184E0,-6.507249355E-1,1.299047726E0
2.902210879E1,-6.429756206E-1,1.547448081E0,-2.352568746E-2,1.675877880E0
2.903206679E1,-5.972357762E-1,1.778399066E0,-3.797063987E-2,1.876388973E0
2.904202579E1,-4.404789412E-1,1.799077159E0,-2.217194009E-1,1.865438237E0
2.905198379E1,-4.282839882E-1,1.775359098E0,-2.655652956E-1,1.845495063E0
2.906194179E1,-6.149341285E-1,1.915381787E0,-7.338372588E-2,2.013011809E0
2.907190079E1,-9.918567592E-1,2.285656718E0,5.584745836E-1,2.553409549E0
2.908185879E1,-1.449049966E0,2.827878381E0,1.604508719E0,3.559647479E0
2.909181779E1,-1.798542724E0,3.181701002E0,2.326691308E0,4.332605410E0
2.910177579E1,-1.970353215E0,3.244540443E0,2.298581403E0,4.437658273E0
2.911173479E1,-1.938597572E0,2.924263884E0,1.962697310E0,4.020156780E0
2.912169279E1,-1.661612043E0,2.364243881E0,1.605153083E0,3.305619477E0
2.913165079E1,-1.282303748E0,1.733658510E0,1.413621833E0,2.578410638E0
2.914160979E1,-9.183981889E-1,1.202816699E0,1.444816582E0,2.092299740E0
2.915156779E1,-6.127735823E-1,8.343222445E-1,1.616954957E0,1.919929270E0
2.916152679E1,-4.326799250E-1,5.625571096E-1,1.725209284E0,1.865483715E0
2.917148479E1,-5.619741422E-1,3.704871851E-1,1.184032007E0,1.361986594E0
2.918144379E1,-1.135771939E0,4.445585436E-1,-1.067946430E-1,1.224342800E0
2.919140179E1,-1.704127733E0,1.012190452E0,-1.159025877E0,2.296066598E0
2.920135979E1,-1.907237200E0,1.604751379E0,-1.226913074E0,2.778146220E0
2.921131879E1,-2.071802407E0,2.019720672E0,-5.839577727E-1,2.951718735E0
2.922127679E1,-2.278535394E0,2.432786112E0,1.919407010E-1,3.338714280E0
2.923123579E1,-2.173895377E0,2.680357223E0,5.049735837E-1,3.487855254E0
2.924119379E1,-2.329254727E0,2.720766746E0,6.538274682E-1,3.640808925E0
2.925115279E1,-3.057975672E0,2.563399462E0,8.494612706E-1,4.079683378E0
2.926111079E1,-4.214323964E0,2.105796365E0,1.123121634E0,4.843171172E0
2.927106879E1,-5.440241257E0,1.463544629E0,1.459502449E0,5.819650781E0
2.928102779E1,-5.970404792E0,8.705644566E-1,1.458497020E0,6.207320630E0
2.929098579E1,-5.934122819E0,1.544822681E-1,1.125207775E0,6.041835064E0
2.930094479E1,-5.684219254E0,-1.084253876E0,1.353873668E0,5.942973069E0
2.931090279E1,-4.844135748E0,-2.276082487E0,2.522465444E0,5.916843292E0
2.932085804E1,-3.866917493E0,-2.393226190E0,2.324629580E0,5.107297248E0
2.933081604E1,-3.191541865E0,-1.528718280E0,4.692051423E-1,3.569744042E0
2.934077404E1,-2.551719064E0,-7.636288226E-1,-3.847421122E-1,2.691175515E0
2.935073304E1,-1.645280185E0,-3.132382661E-1,-1.592605396E-1,1.682387891E0
2.936069104E1,-7.354651237E-1,2.827035213E-1,5.022337977E-1,9.343816226E-1
2.937065004E1,-4.654693562E-1,8.670227981E-1,1.178799845E0,1.535564824E0
2.938060804E1,-6.982259613E-1,1.160633131E0,1.495945805E0,2.018029388E0
2.939056704E1,-9.317824656E-1,8.923073280E-1,1.562221656E0,2.026071922E0
2.940052504E1,-7.742608148E-1,1.909694785E-1,1.500753971E0,1.699473928E0
2.941048304E1,-3.473748958E-1,-8.193767613E-1,1.506407059E0,1.749659916E0
2.942044204E1,8.585817575E-2,-1.896325711E0,1.522785110E0,2.433577063E0
2.943040004E1,1.650253826E-1,-2.866453047E0,1.144983643E0,3.091079745E0
2.944035904E1,-3.486355555E-1,-3.760646687E0,-9.542948306E-2,3.777977904E0
2.945031704E1,-1.043595847E0,-4.591067669E0,-1.899879649E0,5.077059909E0
2.946027604E1,-1.395367849E0,-5.710541080E0,-3.348158952E0,6.765168085E0
2.947023404E1,-1.206578797E0,-7.104799712E0,-3.724709115E0,8.112180307E0
2.948019204E1,-4.730742449E-1,-8.453463510E0,-2.318109934E0,8.778295861E0
2.949015104E1,5.573846626E-1,-8.583117331E0,3.608290467E-1,8.608761722E0
2.950010904E1,1.325322883E0,-6.631492748E0,2.149925886E0,7.096150937E0
2.951006804E1,1.165002170E0,-4.290973944E0,1.860303354E0,4.819794188E0
2.952002604E1,9.759716284E-1,-2.916425691E0,7.525813857E-1,3.166139317E0
2.952998504E1,1.324310730E0,-2.285295945E0,-2.297569835E-1,2.651257199E0
2.953994304E1,1.842679846E0,-1.639658672E0,-1.043710452E0,2.678298169E0
2.954990104E1,2.350308212E0,-9.024095625E-1,-1.373429242E0,2.867856271E0
2.955986004E1,2.813627547E0,-1.416254103E-1,-1.442628846E0,3.165080681E0
2.956981804E1,2.983599674E0,7.040082729E-1,-9.134783417E-1,3.198739962E0
2.957977704E1,2.725550353E0,1.613928584E0,-5.287081629E-2,3.167993927E0
2.958973504E1,1.852024866E0,2.295061380E0,6.268115777E-1,3.014995124E0
2.959969404E1,9.743040025E-1,2.258900444E0,8.220746666E-2,2.461434048E0
2.960965204E1,7.298880494E-1,1.762356060E0,-1.049953524E0,2.177392443E0
2.961961004E1,8.057626891E-1,1.224850761E0,-1.871083866E0,2.377071251E0
2.962956904E1,1.050363999E0,7.311054397E-1,-2.340421740E0,2.667462017E0
2.963952704E1,1.505700715E0,1.650949645E-1,-2.542455027E0,2.959470993E0
2.964948604E1,2.244192942E0,-4.435972613E-1,-2.617396744E0,3.476197090E0
2.965944404E1,3.159893226E0,-8.891457385E-1,-2.733650793E0,4.271808985E0
2.966940304E1,4.071571210E0,-1.039182953E0,-3.028332336E0,5.179612926E0
2.967936104E1,4.861096181E0,-9.028422564E-1,-3.484657524E0,6.048819577E0
2.968931904E1,5.532271169E0,-4.914467812E-1,-3.970490978E0,6.827323255E0
2.969927804E1,6.069908030E0,9.677434266E-2,-4.202451777E0,7.383342719E0
2.970923604E1,6.375471826E0,7.580254358E-1,-4.168997810E0,7.655180357E0
2.971919504E1,6.306158347E0,1.377622134E0,-3.835051629E0,7.508201971E0
2.972915304E1,5.704903779E0,1.736429506E0,-3.305284536E0,6.818065739E0
2.973911104E1,5.027491567E0,1.991687951E0,-2.712207299E0,6.049674436E0
2.974907004E1,4.459855565E0,2.450643509E0,-2.156581771E0,5.526916881E0
2.975902804E1,3.902804779E0,2.992248875E0,-1.713901646E0,5.207964797E0
2.976898704E1,3.164413124E0,3.409100388E0,-1.382463921E0,4.852492387E0
2.977894504E1,2.112358110E0,3.734673940E0,-5.433601159E-1,4.324937738E0
2.978890404E1,7.212382632E-1,3.955624432E0,1.473223525E0,4.282235028E0
2.979886204E1,-7.152331728E-1,4.112415181E0,4.158766644E0,5.892270964E0
2.980882004E1,-2.775893126E0,3.781928798E0,8.074213103E0,9.338173553E0
2.981877904E1,-6.860339904E0,2.675143846E0,1.543347545E1,1.710008254E1
2.982873704E1,-1.074714378E1,2.095256174E-1,1.453994606E1,1.808189790E1
2.983869604E1,-1.200046756E1,-3.265137261E0,4.331333473E0,1.316938846E1
2.984865404E1,-1.126902999E1,-5.123844910E0,-1.120657471E0,1.242983093E1
2.985861304E1,-1.057074498E1,-4.385881855E0,-3.003626388E0,1.183209113E1
2.986857104E1,-9.913157748E0,-2.502109532E0,-3.490347742E0,1.080341502E1
2.987852904E1,-8.185372766E0,-6.777460885E-1,-2.745212200E0,8.660014844E0
2.988848804E1,-4.302118152E0,6.832529962E-2,-1.167195461E0,4.458164890E0
2.989844604E1,-5.849770886E-1,1.894451094E-1,3.670583779E-1,7.161141643E-1
2.990840504E1,1.786516755E0,-9.145279169E-2,2.045716662E0,2.717528729E0
2.991836304E1,2.965490263E0,-1.313004554E0,3.987809846E0,5.140110974E0
2.992832204E1,2.238594818E0,-4.643520702E0,6.761305028E0,8.502284220E0
2.993828004E1,-6.058592498E-1,-9.395319559E0,1.105432608E1,1.452023485E1
2.994823804E1,-3.226262047E0,-1.342862308E1,1.371923321E1,1.946674201E1
2.995819704E1,-4.336107432E0,-1.374497031E1,7.182339638E0,1.610316861E1
2.996815504E1,-3.396958644E0,-1.040953373E1,-4.282622074E0,1.175749005E1
2.997811404E1,-1.950624710E0,-7.097105361E0,-1.151611228E1,1.366728515E1
2.998807204E1,-5.342805594E-1,-4.289746614E0,-1.255858663E1,1.328177247E1
2.999803104E1,1.780689420E0,-1.062196425E0,-9.905661618E0,1.012033834E1
3.000798904E1,3.549364566E0,1.565154619E0,-6.620412859E0,7.673171719E0
3.001794704E1,4.747050333E0,3.441993899E0,-4.242502865E0,7.237447024E0
3.002790604E1,5.578239639E0,4.719919837E0,-2.560744241E0,7.742855533E0
3.003786404E1,6.223709098E0,5.485791652E0,-1.249958267E0,8.389926141E0
3.004782304E1,6.828042809E0,5.851605157E0,1.753989279E-1,8.994121208E0
3.005778104E1,7.040717152E0,5.931365857E0,2.470763632E-1,9.209443287E0
3.006773904E1,6.509290034E0,5.437679007E0,-9.889927930E-1,8.539163687E0
3.007769804E1,5.607898471E0,4.358909234E0,-1.858816992E0,7.341921791E0
3.008765604E1,4.424049556E0,2.879209333E0,-2.838992769E0,5.993491536E0
3.009761504E1,3.126376401E0,1.152853995E0,-3.680856752E0,4.965078868E0
3.010757304E1,1.766291236E0,-8.101182801E-1,-4.393424764E0,4.803983505E0
3.011753204E1,3.419504339E-1,-2.782764189E0,-4.538532776E0,5.334696466E0
3.012749004E1,-1.596426113E0,-4.828969240E0,-3.135698032E0,5.974957941E0
3.013744804E1,-3.143537979E0,-5.736367646E0,-9.341652060E-1,6.607602397E0
3.014740704E1,-2.187103652E0,-4.332120216E0,-1.472913623E-2,4.852927457E0
3.015736504E1,-5.051380366E-1,-2.317342195E0,1.756234025E0,2.951202676E0
3.016732404E1,7.215540129E-1,-7.127147770E-1,5.304433241E0,5.400519842E0
3.017728204E1,7.026236522E-1,-4.312333238E-1,1.906336144E0,2.076959237E0
3.018724004E1,2.728831226E-1,-4.874081093E-1,-1.450620528E0,1.554455461E0
3.019719904E1,3.654158950E-1,1.960483700E-1,-1.561242247E0,1.615376456E0
3.020715704E1,4.482487214E-1,1.069376805E0,-1.102421248E0,1.599945711E0
3.021711604E1,4.276138973E-1,1.694165246E0,-8.841680038E-1,1.958265198E0
3.022707404E1,4.670709085E-1,1.974982456E0,-9.055237895E-1,2.222315070E0
3.023703304E1,5.290221584E-1,1.956602903E0,-1.074035282E0,2.293842007E0
3.024699104E1,4.718474990E-1,1.894160487E0,-1.171200219E0,2.276443271E0
3.025694904E1,2.567559171E-1,1.875623059E0,-1.070101275E0,2.174626911E0
3.026690804E1,-1.225751817E-1,1.814769917E0,-8.130149907E-1,1.992337296E0
3.027686604E1,-5.418024176E-1,1.819002131E0,-4.509735239E-1,1.950819246E0
3.028682504E1,-8.318915570E-1,1.923132856E0,-8.599971492E-2,2.097112180E0
3.029678304E1,-8.618181914E-1,2.083980988E0,2.958234672E-1,2.274471120E0
3.030674204E1,-7.730621356E-1,2.235111047E0,7.941056800E-1,2.494784618E0
3.031670004E1,-6.269764692E-1,2.304842017E0,1.653783206E0,2.905235810E0
3.032666204E1,-4.664546120E-1,2.226868812E0,3.338492335E0,4.040056396E0
3.033662104E1,-4.716399229E-1,1.939393963E0,4.718697184E0,5.123455502E0
3.034657904E1,-8.893901521E-1,1.532403195E0,3.697908110E0,4.100463240E0
3.035653804E1,-1.339318779E0,1.326947240E0,2.008893822E0,2.755035055E0
3.036649604E1,-1.516196467E0,1.245952778E0,1.173661458E0,2.286641920E0
3.037645404E1,-1.539490020E0,1.236078000E0,7.148316152E-1,2.099738694E0
3.038641304E1,-1.535841358E0,1.349821547E0,4.038215768E-1,2.084202186E0
3.039637104E1,-1.698806766E0,1.401017429E0,1.942879196E-1,2.210552433E0
3.040633004E1,-1.919135699E0,1.450298932E0,4.907334208E-2,2.406004367E0
3.041628804E1,-2.088526613E0,1.541282192E0,3.781496689E-2,2.595943794E0
3.042624704E1,-2.251987281E0,1.698682221E0,4.267135723E-1,2.852902465E0
3.043620504E1,-2.282549508E0,1.886080220E0,1.121439829E0,3.166221429E0
3.044616304E1,-2.337669455E0,1.904882526E0,1.250557899E0,3.264532276E0
3.045612204E1,-2.483390256E0,1.914563761E0,7.732508545E-1,3.229659184E0
3.046608004E1,-3.011200871E0,1.928103574E0,4.897184173E-1,3.608980217E0
3.047603904E1,-3.881744277E0,1.689495075E0,5.363710121E-1,4.267320718E0
3.048599704E1,-4.935648181E0,1.159085373E0,8.137137330E-1,5.134805927E0
3.049595504E1,-6.008369009E0,3.812963480E-1,1.383855997E0,6.177454368E0
3.050591404E1,-6.279312025E0,-2.775100243E-1,1.454744277E0,6.451593000E0
3.051587204E1,-5.749515696E0,-5.745134962E-1,1.250349738E0,5.911883876E0
3.052583104E1,-4.796754005E0,-8.154947948E-1,2.461801751E0,5.452921107E0
3.053578904E1,-3.637537655E0,-1.035553002E0,3.047904428E0,4.857342032E0
3.054574804E1,-2.792311522E0,-9.766317791E-1,1.560152911E0,3.344381912E0
3.055570604E1,-2.213156506E0,-5.858389682E-1,5.609246401E-1,2.357096831E0
3.056566404E1,-1.422900048E0,-4.522528946E-2,6.491812706E-1,1.564648905E0
3.057562304E1,-7.736743391E-1,5.599042279E-1,1.393993753E0,1.689758359E0
3.058558104E1,-5.000187993E-1,8.215104103E-1,2.306337150E0,2.498817561E0
3.059554004E1,-3.167039108E-1,4.817614532E-1,2.704277598E0,2.765052041E0
3.060549804E1,-8.793042898E-2,-3.216986024E-1,2.521731618E0,2.543688681E0
3.061545704E1,1.168647909E-1,-1.401114492E0,2.001099045E0,2.445644411E0
3.062541504E1,7.723704100E-2,-2.292652327E0,1.109661782E0,2.548248325E0
3.063537304E1,-4.826829743E-1,-3.354292096E0,-1.215612745E-1,3.391022776E0
3.064533204E1,-1.519531719E0,-4.584655613E0,-1.812391123E0,5.158760056E0
3.065529004E1,-2.401157938E0,-6.050211099E0,-3.502849966E0,7.391926114E0
3.066524904E1,-2.655457440E0,-7.733889949E0,-4.323023703E0,9.249488737E0
3.067520704E1,-2.013508006E0,-9.594873335E0,-3.344827209E0,1.035874886E1
3.068516504E1,-6.961203790E-1,-1.127471817E1,-5.761869693E-1,1.131087285E1
3.069512404E1,7.909218711E-1,-1.062184145E1,2.136804149E0,1.086347114E1
3.070508204E1,1.627359053E0,-7.530462393E0,2.831073884E0,8.207992488E0
3.071504104E1,1.603686016E0,-4.488692864E0,1.758314757E0,5.080535724E0
3.072499904E1,1.578345938E0,-2.684802861E0,3.345250547E-1,3.132291384E0
3.073495804E1,1.983887181E0,-1.759866900E0,-6.311227298E-1,2.726032970E0
3.074491604E1,2.500816712E0,-8.763327348E-1,-1.106078316E0,2.871489602E0
3.075487404E1,3.071783288E0,3.719530821E-2,-1.286077833E0,3.330350169E0
3.076483304E1,3.448977814E0,1.044203373E0,-1.043700512E0,3.751682210E0
3.077479104E1,3.386754084E0,2.127516432E0,-4.703006181E-1,4.027109641E0
3.078475004E1,2.823676572E0,3.028249598E0,2.362903699E-1,4.147201243E0
3.079470804E1,1.677808245E0,3.468551368E0,2.383319253E-1,3.860400395E0
3.080466604E1,6.232073539E-1,3.195256017E0,-6.316481021E-1,3.316176676E0
3.081462504E1,4.190518194E-1,2.692501305E0,-1.692826234E0,3.207932101E0
3.082458304E1,6.981142795E-1,2.219891329E0,-2.388019245E0,3.334354057E0
3.083454204E1,1.101190921E0,1.577330861E0,-2.643546662E0,3.269393375E0
3.084450004E1,1.796117299E0,7.366047460E-1,-2.634793965E0,3.272730227E0
3.085445804E1,2.710385599E0,-6.284528911E-2,-2.676859126E0,3.809949397E0
3.086441704E1,3.635206370E0,-6.173121911E-1,-2.944568340E0,4.718716182E0
3.087437504E1,4.428568869E0,-8.461657798E-1,-3.554003162E0,5.741006639E0
3.088433404E1,5.120257058E0,-8.016257840E-1,-4.300694648E0,6.734657429E0
3.089429204E1,5.805837246E0,-5.005327696E-1,-4.768728885E0,7.529877447E0
3.090425104E1,6.416701713E0,5.052286685E-2,-4.821932993E0,8.026683700E0
3.091420904E1,6.815616891E0,7.482091302E-1,-4.532745786E0,8.219381660E0
3.092416704E1,6.780521318E0,1.483297108E0,-3.956213247E0,7.989196637E0
3.093412604E1,6.012845637E0,2.057048128E0,-3.276250771E0,7.149795715E0
3.094408404E1,4.983769011E0,2.434308143E0,-2.657265691E0,6.150192733E0
3.095404304E1,3.938631839E0,2.766869118E0,-1.961413407E0,5.197646393E0
3.096400104E1,2.765128402E0,3.087756711E0,-9.807777473E-1,4.259354596E0
3.097395904E1,1.390481915E0,3.360367938E0,4.435323572E-1,3.663636662E0
3.098391804E1,-1.289866537E-1,3.548028477E0,2.608818294E0,4.405800327E0
3.099387604E1,-1.645863737E0,3.765745459E0,5.212184644E0,6.637512717E0
3.100383504E1,-3.532094230E0,3.759148046E0,8.098683701E0,9.601851976E0
3.101379304E1,-6.244748549E0,3.235192500E0,1.162273742E1,1.358496891E1
3.102375204E1,-9.553742850E0,1.331332067E0,1.222041993E1,1.556872219E1
3.103371004E1,-1.204798671E1,-1.261690559E0,6.742777541E0,1.386401442E1
3.104366804E1,-1.216218517E1,-2.899181668E0,6.832149893E-1,1.252161272E1
3.105362704E1,-1.137441553E1,-2.416164817E0,-2.503751722E0,1.189470276E1
3.106358504E1,-1.000513328E1,-6.426943696E-1,-3.291055629E0,1.055209909E1
3.107354404E1,-7.215341908E0,9.982477659E-1,-2.044863115E0,7.565654143E0
3.108350204E1,-2.689628568E0,1.187102891E0,5.412434238E-1,2.989357716E0
3.109346004E1,1.093401845E0,2.551146036E-1,2.743263616E0,2.964136691E0
3.110341904E1,3.278860676E0,-9.088368219E-1,4.487582770E0,5.631634826E0
3.111337704E1,4.147338261E0,-1.992410667E0,5.286620284E0,7.008456959E0
3.112333604E1,3.601458580E0,-3.364193771E0,5.119016864E0,7.105817144E0
3.113329404E1,1.693548950E0,-5.668104912E0,4.796366919E0,7.615816238E0
3.114325204E1,-1.633938925E0,-8.607782056E0,4.459146298E0,9.830953873E0
3.115321104E1,-4.602911789E0,-1.111165335E1,4.530506303E0,1.285228091E1
3.116316904E1,-6.138182459E0,-1.283661939E1,3.056168883E0,1.455322128E1
3.117312804E1,-5.971968337E0,-1.310555857E1,-2.896875526E0,1.469053978E1
3.118308604E1,-4.211941808E0,-1.126456623E1,-1.022204510E1,1.578357096E1
3.119304504E1,-1.407159344E0,-7.511741363E0,-1.225071084E1,1.443905371E1
3.120300304E1,1.411434243E0,-3.216455682E0,-9.168159324E0,9.817987531E0
3.121296104E1,3.203799384E0,-1.130687785E-1,-6.477771787E0,7.227630481E0
3.122292004E1,4.589034593E0,2.399555216E0,-4.890652979E0,7.122891989E0
3.123287804E1,5.736758825E0,4.424420269E0,-3.551385364E0,8.068347696E0
3.124283704E1,6.518094186E0,5.793998973E0,-2.695168220E0,9.127973908E0
3.125279504E1,7.122149570E0,6.574463099E0,-2.134701490E0,9.924995214E0
3.126275304E1,7.417786548E0,6.887887892E0,-2.088722056E0,1.033582685E1
3.127271204E1,7.347984241E0,6.759631555E0,-2.379315810E0,1.026385088E1
3.128267004E1,6.607095240E0,5.548627585E0,-2.876945876E0,9.094932279E0
3.129262904E1,5.434161322E0,3.804963319E0,-3.621108733E0,7.557796213E0
3.130258704E1,4.183712620E0,1.942876564E0,-4.529383053E0,6.464791680E0
3.131254504E1,2.807580941E0,-2.300820887E-1,-5.239628550E0,5.948878538E0
3.132250029E1,1.356021935E0,-2.728716620E0,-4.956679446E0,5.818364118E0
3.133245829E1,-1.395847321E-1,-5.627745091E0,-1.605971108E0,5.854070541E0
3.134241729E1,-2.179925026E0,-8.735423850E0,4.039549518E0,9.868012124E0
3.135237529E1,-3.242929536E0,-9.157682283E0,4.335671815E0,1.063850492E1
3.136233429E1,-1.184340667E0,-6.171556027E0,-7.541827919E-1,6.329262065E0
3.137229229E1,2.539147550E-1,-3.989755214E0,-2.406794069E0,4.666398726E0
3.138225029E1,3.605182672E-1,-2.799284327E0,-2.308128152E0,3.646014500E0
3.139220929E1,3.974182910E-1,-1.731357046E0,-2.094599531E0,2.746431451E0
3.140216729E1,6.481047982E-1,-5.975497717E-1,-1.661893879E0,1.881222162E0
3.141212629E1,8.971611017E-1,6.817087466E-1,-1.020345563E0,1.520108524E0
3.142208429E1,1.036330097E0,1.958818413E0,-1.505511850E-1,2.221174307E0
3.143204229E1,1.241543977E0,2.840564500E0,3.676828605E-1,3.121766938E0
3.144200129E1,1.444918908E0,3.196478670E0,4.320922432E-1,3.534398145E0
3.145195929E1,1.396301064E0,3.192151730E0,3.598686415E-1,3.502712487E0
3.146191829E1,1.018048777E0,2.980393061E0,3.504411757E-1,3.168907561E0
3.147187629E1,3.983105761E-1,2.689331530E0,4.046436954E-1,2.748616363E0
3.148183429E1,-3.350384402E-1,2.423018339E0,5.541301024E-1,2.508052790E0
3.149179329E1,-1.047909923E0,2.228804825E0,7.636440253E-1,2.578534148E0
3.150175129E1,-1.587069983E0,2.171008607E0,8.389374518E-1,2.817070384E0
3.151171029E1,-1.862510678E0,2.268647168E0,8.752439102E-1,3.062965540E0
3.152166829E1,-1.931290306E0,2.469660408E0,1.053326710E0,3.307355732E0
3.153162629E1,-1.736697893E0,2.625187574E0,1.376537476E0,3.435489018E0
3.154158529E1,-1.455469624E0,2.599853343E0,1.841406323E0,3.502628510E0
3.155154329E1,-1.307348542E0,2.353854548E0,2.370096359E0,3.587080735E0
3.156150229E1,-1.289761287E0,2.026269554E0,2.761763914E0,3.660135571E0
3.157146029E1,-1.489762375E0,1.713024856E0,2.701249909E0,3.528540373E0
3.158141929E1,-1.905446783E0,1.649761491E0,2.023933299E0,3.232452075E0
3.159137729E1,-2.421981627E0,1.727955136E0,1.046128861E0,3.153761175E0
3.160133529E1,-2.895829459E0,1.702215693E0,2.980302429E-1,3.372267567E0
3.161129429E1,-3.108830661E0,1.698182868E0,-4.709128216E-2,3.542720808E0
3.162125229E1,-2.947083228E0,1.913682586E0,1.535396969E-1,3.517251061E0
3.163121129E1,-2.709861104E0,2.411332093E0,9.012393884E-1,3.737659977E0
3.164116929E1,-2.438412303E0,2.725409435E0,1.253283871E0,3.865802842E0
3.165112729E1,-2.417778649E0,2.501020780E0,8.756028561E-1,3.587121255E0
3.166108629E1,-2.779379236E0,2.119153744E0,5.204337680E-1,3.533640167E0
3.167104429E1,-3.390714988E0,1.805845896E0,5.376831273E-1,3.879063118E0
3.168100329E1,-4.248920769E0,1.371480219E0,6.574154659E-1,4.512923752E0
3.169096129E1,-5.293895389E0,7.750963819E-1,9.971351869E-1,5.442460967E0
3.170091929E1,-6.059165525E0,1.774618256E-1,1.199345791E0,6.179272602E0
3.171087829E1,-6.257265099E0,-3.082149231E-1,7.749864542E-1,6.312603818E0
3.172083629E1,-6.059115239E0,-7.607841522E-1,2.569876861E-1,6.112095605E0
3.173079529E1,-5.210098357E0,-1.309931257E0,4.518202007E-1,5.391213804E0
3.174075329E1,-3.940663746E0,-1.825348699E0,1.525210973E0,4.602933537E0
3.175071129E1,-2.743113635E0,-1.821550348E0,1.863025818E0,3.783329655E0
3.176067029E1,-1.587270543E0,-1.144272621E0,1.340455477E0,2.371836524E0
3.177062829E1,-8.887071973E-1,-3.509960765E-1,7.550380933E-1,1.217818234E0
3.178058729E1,-6.780378646E-1,2.266918731E-1,7.374543464E-1,1.027114144E0
3.179054529E1,-6.024333662E-1,5.454703760E-1,1.198264056E0,1.447860712E0
3.180050329E1,-4.645776558E-1,3.605042338E-1,1.526369453E0,1.635725958E0
3.181046229E1,-1.149024653E-1,-3.182896757E-1,1.833873940E0,1.864833644E0
3.182042029E1,2.397259015E-1,-1.467071670E0,2.055248062E0,2.536496085E0
3.183037929E1,2.633176625E-1,-2.529133608E0,1.621604224E0,3.015866917E0
3.184033729E1,-1.537145287E-1,-3.229182147E0,2.932858121E-1,3.246114918E0
3.185029629E1,-7.821604031E-1,-3.891890951E0,-1.445023135E0,4.224533339E0
3.186025429E1,-1.339966065E0,-4.732572627E0,-3.186574071E0,5.860631966E0
3.187021229E1,-1.510836325E0,-5.906434498E0,-4.283221413E0,7.450810732E0
3.188017129E1,-1.129342926E0,-7.444665613E0,-4.020583490E0,8.536015062E0
3.189012929E1,-2.678264505E-1,-8.725254958E0,-1.866037134E0,8.926583875E0
3.190008829E1,9.687737060E-1,-7.972745200E0,1.227447948E0,8.124642576E0
3.191004629E1,1.466971098E0,-5.439731964E0,2.945282578E0,6.357466281E0
3.192000429E1,1.130455066E0,-3.315885245E0,2.605432756E0,4.365925270E0
3.192996329E1,1.105700879E0,-2.131484352E0,1.378451854E0,2.768741499E0
3.193992129E1,1.501164445E0,-1.661014457E0,-1.192811528E-1,2.242028482E0
3.194988029E1,1.983686036E0,-1.089106480E0,-1.107905571E0,2.519646398E0
3.195983829E1,2.478731194E0,-2.648502177E-1,-1.221980655E0,2.776236786E0
3.196979629E1,2.691487983E0,6.947281569E-1,-9.672028515E-1,2.943167703E0
