"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.036911650E1,-2.536387898E1,-2.593517534E1,2.952035118E1,4.676976385E1
1.037907650E1,-3.732204778E1,-1.282796785E1,7.713102396E1,8.664113842E1
1.038903750E1,-3.820472942E1,5.388746583E0,3.965541427E1,5.532803828E1
1.039899750E1,-2.439777628E1,6.287164836E0,1.174256792E1,2.779690326E1
1.040895750E1,-1.110361226E1,5.085947351E0,6.149069974E0,1.367362890E1
1.041891750E1,-6.045057948E0,7.164483411E0,7.231154534E0,1.183900942E1
1.042887750E1,-3.663926431E0,7.480231887E0,7.133734074E0,1.096669448E1
1.043883750E1,-1.950981098E0,8.359166048E0,6.476549134E0,1.075303087E1
1.044879750E1,-5.809958656E-1,9.620097054E0,8.737922366E0,1.300903958E1
1.045875750E1,6.018924987E-1,1.081816757E1,1.047896123E1,1.507327611E1
1.046871850E1,1.281099514E0,1.073897288E1,7.011012712E0,1.288879566E1
1.047867850E1,1.505506588E0,9.924978479E0,3.171852536E0,1.052769663E1
1.048863850E1,1.807100124E0,9.667902719E0,1.373850095E0,9.930831684E0
1.049859850E1,2.253909261E0,9.521159826E0,1.362691781E-2,9.784312806E0
1.050855850E1,2.640053827E0,9.356319215E0,-4.496649170E-1,9.732049733E0
1.051851850E1,2.574943912E0,8.816601330E0,-1.858134768E-1,9.186801501E0
1.052847850E1,1.242824225E0,7.291391380E0,-2.161436422E-1,7.399710696E0
1.053843950E1,-1.149179897E0,5.013320255E0,-5.732062049E-1,5.175186930E0
1.054839950E1,-5.300046660E0,7.788590652E-1,-1.288292028E0,5.509701661E0
1.055835950E1,-1.174891566E1,-5.813909327E0,-1.785470688E0,1.322975685E1
1.056831950E1,-1.962401353E1,-1.383441166E1,-8.322400510E-1,2.402468473E1
1.057827950E1,-2.540217590E1,-2.747540211E1,2.035226611E0,3.747412986E1
1.058823950E1,-3.041773272E1,-4.612032043E1,-1.085700127E1,5.630450156E1
1.059819950E1,-3.771392817E1,-5.063761728E1,-2.196205545E1,6.684938700E1
1.060816050E1,-3.088155257E1,-4.525939978E1,-1.436992657E1,5.664431434E1
1.061812050E1,-1.751659047E1,-3.592941876E1,1.534662559E0,4.000136577E1
1.062808050E1,-8.818391163E0,-2.564351622E1,1.264932255E1,2.992255517E1
1.063804050E1,-7.038834348E0,-1.781931953E1,2.220607379E1,2.932887742E1
1.064800050E1,-6.187862157E0,-1.059486006E1,3.336463351E1,3.554911345E1
1.065796050E1,-5.989279604E-1,-3.824876597E0,1.860101859E1,1.899963916E1
1.066792050E1,-2.475231636E-1,-1.363626823E0,8.778392115E0,8.887120678E0
1.067788050E1,-2.504958295E0,-9.065172315E-1,-2.280764937E-2,2.664040116E0
1.068784150E1,-2.871288695E0,-3.950185937E-1,-6.904470595E0,7.488127447E0
1.069780150E1,-2.406942004E0,-1.463452828E-1,-1.238914017E1,1.262163146E1
1.070776150E1,-1.692135093E0,9.428886670E-1,-1.760983719E1,1.771605842E1
1.071772150E1,4.715639091E-1,2.238611190E0,-2.749455992E1,2.758957372E1
1.072768150E1,3.864699059E0,4.361015401E0,-3.199570210E1,3.252198190E1
1.073764487E1,6.136733519E0,7.549975137E0,-2.832970838E1,2.995386452E1
1.074760487E1,7.142919465E0,1.042978966E1,-2.473479108E1,2.777789950E1
1.075756487E1,8.193441339E0,1.241279683E1,-2.003273156E1,2.495035751E1
1.076752587E1,1.032770429E1,1.365592190E1,-1.574236515E1,2.325871319E1
1.077748587E1,1.252228711E1,1.359010330E1,-1.262594421E1,2.238108687E1
1.078744588E1,1.388732662E1,1.225066290E1,-8.393377522E0,2.033188059E1
1.079740587E1,1.623412417E1,1.147080571E1,-5.037472764E0,2.050615281E1
1.080736587E1,1.849274804E1,1.136908170E1,-5.240416170E0,2.233158549E1
1.081732587E1,1.848409416E1,1.288736621E1,-6.113627661E0,2.334785617E1
1.082728587E1,1.708392926E1,1.632784451E1,-8.694218522E0,2.518032130E1
1.083724687E1,1.510346679E1,1.906125878E1,-1.120398440E1,2.677639934E1
1.084720687E1,1.112337936E1,1.893854444E1,-8.892746111E0,2.369554741E1
1.085716687E1,6.512481444E0,1.568155410E1,-3.974998596E0,1.743915616E1
1.086712687E1,3.284236313E0,1.349875809E1,6.916162688E-1,1.390974519E1
1.087708687E1,-3.764639166E-1,1.167309365E1,8.809758334E0,1.462924066E1
1.088704687E1,-7.780447819E0,8.580676703E0,3.362952875E1,3.556836495E1
1.089700687E1,-7.856662182E0,2.220762565E0,3.311769624E1,3.410924701E1
1.090696687E1,-8.675762370E-1,1.678392382E0,6.509795233E0,6.778430754E0
1.091692787E1,5.023665149E0,2.041487517E0,-4.236801830E0,6.881523999E0
1.092688787E1,8.981458313E0,-1.066976523E-1,-6.354940497E0,1.100287447E1
1.093684787E1,1.090250313E1,-2.323511007E0,-6.850292634E0,1.308395151E1
1.094680787E1,9.888351520E0,-2.293223015E0,-1.316146965E1,1.662115071E1
1.095676788E1,5.869985295E0,-2.971656736E0,-1.695692305E1,1.818858737E1
1.096672787E1,3.270238371E0,-3.176616263E0,-1.625952798E1,1.688661008E1
1.097668787E1,2.335494584E0,-3.701518473E0,-1.366782449E1,1.435148773E1
1.098664787E1,2.633530966E0,-4.866807742E0,-1.244603357E1,1.362075823E1
1.099660887E1,3.333254399E0,-7.057122100E0,-1.302270352E1,1.518237018E1
1.100656887E1,3.096732772E0,-9.820054872E0,-1.456539080E1,1.783742809E1
1.101652887E1,1.078525359E0,-1.419656481E1,-1.889390212E1,2.365766697E1
1.102648887E1,-1.725474747E0,-1.939992484E1,-2.306969351E1,3.019180527E1
1.103644887E1,-9.435084718E-1,-2.024408736E1,-2.114675712E1,2.928990642E1
1.104640888E1,4.473289543E-1,-2.222490417E1,-1.834980700E1,2.882467494E1
1.105636887E1,-5.782012181E0,-2.018945332E1,-2.231208615E1,3.064106523E1
1.106632988E1,-1.221737119E1,-1.546889906E1,-2.186588747E1,2.943922607E1
1.107628987E1,-1.406780912E1,-1.246524402E1,-1.742628841E1,2.563125221E1
1.108624987E1,-1.358410405E1,-8.660555516E0,-1.195291215E1,2.006004022E1
1.109620987E1,-1.134996949E1,-6.521025395E0,-7.821116374E0,1.524845700E1
1.110616987E1,-9.838893431E0,-6.083443750E0,-4.688048419E0,1.248158282E1
1.111612987E1,-9.134017432E0,-6.717625743E0,-1.769443763E0,1.147552619E1
1.112608987E1,-8.421544145E0,-1.088217704E1,-7.126045570E-1,1.377867875E1
1.113604988E1,-2.176811033E1,-2.158787575E1,-7.350985617E0,3.152656017E1
1.114601087E1,-4.508218705E1,-1.872617123E1,1.912234114E1,5.242839887E1
1.115597087E1,-4.254903289E1,-6.195779872E-1,2.628443421E1,5.001675278E1
1.116593087E1,-3.765530632E1,5.951408358E0,1.154683355E1,3.983303555E1
1.117589087E1,-3.118931726E1,7.748458872E0,2.541267282E1,4.097091732E1
1.118585087E1,-2.206949687E1,1.151104391E1,3.735868643E1,4.489140537E1
1.119581087E1,-1.095544850E1,1.018452586E1,1.414102679E1,2.058434010E1
1.120577087E1,-6.197106020E0,9.545579553E0,6.017763730E0,1.287383751E1
1.121573187E1,-4.477138765E0,9.629317528E0,3.799487987E0,1.127850329E1
1.122569187E1,-3.546388918E0,1.009120546E1,2.014679203E0,1.088431139E1
1.123565188E1,-3.076709567E0,1.038993153E1,9.770825994E-1,1.087986715E1
1.124561187E1,-3.086905064E0,1.070302654E1,7.314299601E-1,1.116327683E1
1.125557187E1,-3.168174053E0,1.144138954E1,8.801041889E-1,1.190450775E1
1.126553187E1,-3.298045975E0,1.217876553E1,9.283729541E-1,1.265153404E1
1.127549187E1,-2.831035585E0,1.250179730E1,6.780478048E-1,1.283625518E1
1.128545187E1,-2.013670558E0,1.299940354E1,8.778190970E-2,1.315473554E1
1.129541287E1,-1.326820501E0,1.310796528E1,-5.620612657E-1,1.318692987E1
1.130537287E1,-8.106112003E-1,1.304630756E1,-8.940779380E-1,1.310200774E1
1.131533287E1,-8.861060634E-1,1.232454130E1,-9.470724229E-1,1.239259651E1
1.132529288E1,-1.729087157E0,1.048739058E1,-1.258281047E0,1.070319460E1
1.133525287E1,-2.233240815E0,9.019902002E0,-1.940143576E0,9.492636818E0
1.134521287E1,-2.249510985E0,6.749918745E0,-2.253129827E0,7.463129153E0
1.135517287E1,-3.469490431E0,3.671879522E0,-2.261197815E0,5.534715768E0
1.136513287E1,-6.985277361E0,-2.608572711E0,-2.629398154E0,7.906483798E0
1.137509387E1,-1.784992737E1,-1.540891481E1,-6.390597403E0,2.443142030E1
1.138505387E1,-3.937437369E1,-3.858417395E1,-1.535946608E1,5.722755439E1
1.139501387E1,-5.113443415E1,-5.518954837E1,-1.706013577E1,7.714703388E1
1.140497387E1,-4.757091640E1,-6.110984954E1,-1.257146103E1,7.845665956E1
1.141493387E1,-3.538416357E1,-4.893196109E1,-2.965403139E0,6.045799751E1
1.142489387E1,-2.017002653E1,-3.310657951E1,4.272699641E0,3.900168637E1
1.143485387E1,-1.210342884E1,-2.132441892E1,7.796527662E0,2.572954869E1
1.144481487E1,-5.199514312E0,-1.639326901E1,1.979245310E1,2.622051520E1
1.145477487E1,7.508589714E0,-1.278795653E1,6.495269580E1,6.662404553E1
1.146473487E1,9.804338141E0,-6.464688642E0,4.093636614E1,4.258759583E1
1.147469487E1,5.928270925E0,-2.251774442E0,1.366717545E1,1.506673717E1
1.148465487E1,2.931621435E0,-1.239414421E0,6.634508157E-1,3.251264267E0
1.149461488E1,1.669687632E0,5.411334962E-1,-4.896753672E0,5.201814950E0
1.150457487E1,1.285085853E0,3.280380367E0,-8.408118353E0,9.116402538E0
1.151453487E1,1.477890188E0,5.049037971E0,-1.593022683E1,1.677644392E1
1.152449587E1,2.844669830E0,5.920294738E0,-2.476712384E1,2.562327965E1
1.153445587E1,4.524238672E0,8.283137042E0,-2.489456040E1,2.662364048E1
1.154441587E1,5.970886602E0,1.090521390E1,-2.215768692E1,2.540744510E1
1.155437587E1,6.679226493E0,1.237696392E1,-1.828608171E1,2.306907208E1
1.156433587E1,6.775368167E0,1.296385247E1,-1.511044603E1,2.103075519E1
1.157429587E1,7.353554299E0,1.343797980E1,-1.245912198E1,1.974547498E1
1.158425588E1,8.203920718E0,1.311485681E1,-1.045417605E1,1.867066098E1
1.159421687E1,8.786221536E0,1.298871132E1,-8.223276172E0,1.770668184E1
1.160417688E1,9.184318104E0,1.287141033E1,-6.734855733E0,1.718671535E1
1.161413687E1,9.688971992E0,1.288912388E1,-5.514403832E0,1.704154753E1
1.162409687E1,9.684639205E0,1.340638027E1,-5.947862021E0,1.757556062E1
1.163405687E1,9.033105015E0,1.481316540E1,-7.718032885E0,1.898933614E1
1.164401687E1,8.248826165E0,1.548074902E1,-9.847840841E0,2.011657756E1
1.165397687E1,7.416777903E0,1.482272793E1,-1.031663785E1,1.952318812E1
1.166393687E1,7.033704586E0,1.388498072E1,-8.415276514E0,1.769413939E1
1.167389787E1,6.529633666E0,1.225184520E1,-5.370336624E0,1.488570933E1
1.168385787E1,5.943768970E0,1.042011485E1,-3.634430444E-1,1.200163630E1
1.169381787E1,6.265300927E0,6.682849427E0,1.802448079E1,2.021871361E1
1.170377787E1,4.630657412E0,5.831182587E-1,3.919811756E1,3.947499760E1
1.171373787E1,5.493560847E0,2.492168680E0,5.681532458E0,8.286731960E0
1.172369787E1,8.566811786E0,4.471073449E0,-5.065114306E0,1.091036869E1
1.173365787E1,7.173733706E0,6.002938700E0,-1.057315520E1,1.411698761E1
1.174361412E1,4.840523338E0,5.056987846E0,-1.356392414E1,1.526380786E1
1.175357512E1,3.677113072E0,3.969477655E0,-1.425301266E1,1.524553322E1
1.176353512E1,3.146084442E0,1.572301671E0,-1.378965356E1,1.423111118E1
1.177349513E1,3.081586145E0,-1.531578153E0,-1.566979886E1,1.604320732E1
1.178345512E1,3.252069611E0,-5.743333434E0,-1.965786891E1,2.073628814E1
1.179341512E1,1.077880996E0,-1.313027943E1,-2.729176913E1,3.030522608E1
1.180337512E1,-6.455548859E0,-2.404135574E1,-3.206933257E1,4.059683471E1
1.181333512E1,-8.973999020E0,-2.757953400E1,-2.700332598E1,3.962755314E1
1.182329512E1,-3.104359295E0,-2.471471174E1,-1.966663739E1,3.173689729E1
1.183325612E1,3.836510217E0,-2.323943117E1,-1.550201885E1,2.819756302E1
1.184321612E1,3.088698698E0,-2.356813123E1,-1.524749540E1,2.823974124E1
1.185317612E1,-1.950207803E0,-2.435343334E1,-1.721931569E1,2.988976177E1
1.186313613E1,-5.173478415E0,-2.384590204E1,-1.604807746E1,2.920501178E1
1.187309612E1,-6.277240357E0,-2.037125261E1,-1.265955401E1,2.479225659E1
1.188305612E1,-7.095634786E0,-1.545539783E1,-1.046744573E1,1.996959627E1
1.189301612E1,-7.900175992E0,-1.111770873E1,-8.527651813E0,1.608530614E1
1.190297712E1,-8.939619731E0,-7.772976247E0,-6.629396521E0,1.357515594E1
1.191293712E1,-9.821186893E0,-5.816007308E0,-4.632934611E0,1.231851193E1
1.192289712E1,-1.159994966E1,-5.342859389E0,-1.463657480E0,1.285485401E1
1.193285712E1,-1.587613190E1,-6.721252770E0,3.171099707E0,1.752948020E1
1.194281712E1,-2.346789124E1,-8.284184278E0,5.227479790E0,2.543022165E1
1.195277712E1,-4.105651005E1,-8.217102681E0,7.270404553E-1,4.187703884E1
1.196273712E1,-4.571246076E1,-7.551186680E0,8.683219324E0,4.713860188E1
1.197269712E1,-3.816242598E1,-4.293045613E0,8.604926276E0,3.935537770E1
1.198265812E1,-3.119787291E1,-5.581640965E-1,6.373427639E0,3.184712547E1
1.199261812E1,-2.560874868E1,3.464842479E0,3.944568809E0,2.614139945E1
1.200257812E1,-2.239952074E1,5.672817768E0,4.364962857E0,2.351536288E1
1.201253812E1,-2.767888989E1,9.585335941E0,2.101962228E1,3.605307382E1
1.202249812E1,-2.959920907E1,1.867290894E1,3.300684706E1,4.810657604E1
1.203245813E1,-2.112301743E1,2.085774796E1,2.067429508E1,3.617532298E1
1.204241812E1,-1.748062425E1,1.917753651E1,1.518357130E1,3.006477953E1
1.205237913E1,-1.611098765E1,2.075225718E1,9.592798158E0,2.796858734E1
1.206233912E1,-1.647977154E1,2.393668591E1,6.903827401E0,2.986989513E1
1.207229912E1,-1.277193282E1,2.117102541E1,4.050975270E0,2.505483956E1
1.208225912E1,-8.360322043E0,1.797988875E1,1.577976978E0,1.989123917E1
1.209221912E1,-4.928238589E0,1.589330517E1,4.348939732E-1,1.664553446E1
1.210217912E1,-3.100127081E0,1.360070079E1,4.195406467E-2,1.394960967E1
1.211213912E1,-2.887730773E0,1.017582520E1,3.041242111E-1,1.058200827E1
1.212209913E1,-1.508523459E0,7.297490610E0,1.350867029E0,7.573232729E0
1.213206012E1,-3.143340343E-1,4.308529040E0,3.234459551E0,5.396661650E0
1.214202013E1,-6.457969022E-1,8.445876163E-1,3.789902061E0,3.936208774E0
1.215198012E1,-4.208178248E0,-5.596497570E0,3.654320333E0,7.898329337E0
1.216194012E1,-1.916986029E1,-1.893795036E1,7.784608698E-1,2.695803236E1
1.217190012E1,-5.787430913E1,-5.241397333E1,2.541112799E0,7.812245203E1
1.218186012E1,-7.040954198E1,-7.213695449E1,8.302745680E0,1.011443493E2
1.219182012E1,-4.513559785E1,-6.429696097E1,2.929321725E0,7.861235469E1
1.220178112E1,-3.159496200E1,-5.748115638E1,-4.449090257E0,6.574282749E1
1.221174112E1,-2.066069680E1,-4.678902672E1,7.935776764E-1,5.115376016E1
1.222170112E1,-9.117626517E0,-3.270516114E1,3.346108918E0,3.411678654E1
1.223166112E1,7.793975937E-1,-2.562100912E1,1.363319728E1,2.903287166E1
1.224162112E1,1.294000518E1,-1.609692627E1,5.175357944E1,5.572241698E1
1.225158112E1,1.561169157E1,-7.125721049E0,4.482860500E1,4.800108999E1
1.226154112E1,7.677451454E0,-6.161852573E0,1.226108263E1,1.572405276E1
1.227150112E1,5.165336752E0,-5.537466420E0,-1.021878265E0,7.641235064E0
1.228146212E1,4.657336503E0,-2.416719718E0,-5.996471679E0,7.967997873E0
1.229142212E1,4.634991369E0,6.793552423E-1,-8.916455401E0,1.007213212E1
1.230138212E1,5.781436815E0,3.131442429E0,-1.392899973E1,1.540285613E1
1.231134213E1,7.096762714E0,5.444277005E0,-2.282647741E1,2.451636727E1
1.232130212E1,7.955332192E0,8.374935404E0,-2.548769494E1,2.798302069E1
1.233126212E1,7.484574029E0,1.089924038E1,-1.959707073E1,2.364016646E1
1.234122212E1,6.934970257E0,1.168977809E1,-1.413511759E1,1.960985144E1
1.235118212E1,7.593629864E0,1.217704411E1,-1.244925539E1,1.899809405E1
1.236114312E1,8.125790223E0,1.246161173E1,-1.187303802E1,1.903389780E1
1.237110312E1,8.277782747E0,1.235937433E1,-1.100567257E1,1.850407117E1
1.238106312E1,9.126347054E0,1.374805530E1,-1.278699992E1,2.087598147E1
1.239102312E1,9.375231450E0,1.497856675E1,-1.323651983E1,2.207844840E1
1.240098313E1,8.119454180E0,1.584977616E1,-1.303272682E1,2.206791582E1
1.241094312E1,7.491528708E0,1.778777264E1,-1.575056762E1,2.491200992E1
1.242090312E1,7.021370469E0,1.820399850E1,-1.569693228E1,2.504154323E1
1.243086312E1,6.270922440E0,1.670310712E1,-1.022846651E1,2.056549982E1
1.244082412E1,5.620064188E0,1.565465691E1,-2.489022878E0,1.681810451E1
1.245078412E1,4.680504926E0,1.614645102E1,5.304394065E0,1.762814804E1
1.246074412E1,3.072088805E0,1.691600892E1,8.203088660E0,1.904940290E1
1.247070412E1,6.113521242E0,1.383454498E1,2.713699216E0,1.536665026E1
1.248066412E1,9.833215785E0,1.076776691E1,-3.419276297E-2,1.458211596E1
1.249062412E1,9.554339851E0,8.690081617E0,-7.994903809E-1,1.293994256E1
1.250058412E1,8.888665924E0,-4.906142546E0,2.573116832E1,2.766173602E1
1.251054412E1,8.938770715E0,-5.494960086E0,8.539533940E0,1.352848285E1
1.252050512E1,9.654315544E0,-2.384167099E-1,-1.207728126E1,1.546361451E1
1.253046512E1,8.842923156E0,-3.434836323E0,-1.484850012E1,1.762025387E1
1.254042512E1,6.683463385E0,-7.542881879E0,-1.835873336E1,2.094294250E1
1.255038512E1,4.530874677E0,-1.199815674E1,-1.983499043E1,2.362014893E1
1.256034512E1,3.137811801E0,-1.740932564E1,-2.243104659E1,2.856715479E1
1.257030513E1,1.018419490E0,-2.114543799E1,-2.093886288E1,2.977587454E1
1.258026512E1,-2.197325755E0,-2.317984804E1,-1.790485962E1,2.937205464E1
1.259022512E1,-4.062599242E0,-2.377293112E1,-1.401623317E1,2.789465467E1
1.260018612E1,-3.909894528E0,-2.331095899E1,-9.777957258E0,2.557922071E1
1.261014612E1,-3.156595396E0,-2.275420816E1,-8.214245732E0,2.439655542E1
1.262010612E1,-2.838180006E-2,-2.220303792E1,-7.344046726E0,2.338612240E1
1.263006612E1,3.245032779E0,-2.249378019E1,-9.402619808E0,2.459491094E1
1.264002612E1,3.368740566E0,-2.508728697E1,-1.258052070E1,2.826640907E1
1.264998612E1,-2.315657612E0,-2.913322808E1,-1.645694869E1,3.354010150E1
1.265994613E1,-1.014122021E1,-3.003561016E1,-1.740173595E1,3.616355402E1
1.266990612E1,-1.623643616E1,-2.223395800E1,-1.610896686E1,3.189779868E1
1.267986712E1,-1.839398623E1,-1.514616199E1,-1.123368591E1,2.634275330E1
1.268982712E1,-1.779909051E1,-9.393820333E0,-5.148756387E0,2.077405054E1
1.269978712E1,-1.483824761E1,-5.182538091E0,-1.470998075E0,1.578594719E1
1.270974712E1,-1.004012068E1,-3.933916059E0,3.908190064E0,1.146968476E1
1.271970712E1,-7.028956062E0,-4.101345232E0,1.025316983E1,1.309025392E1
1.272966712E1,-2.677450806E1,-1.096240668E1,2.093853427E0,2.900746222E1
1.273962712E1,-4.462895299E1,-6.267734538E0,4.549501567E0,4.529598112E1
1.274959146E1,-3.592425918E1,2.155417591E0,1.161663293E1,3.781724981E1
1.275955146E1,-2.305019890E1,4.688756517E0,8.347576282E0,2.495952998E1
1.276951146E1,-1.990504709E1,7.715271245E0,4.045604602E0,2.172793654E1
1.277947146E1,-2.327364673E1,9.692091481E0,6.628100193E0,2.606781505E1
1.278943146E1,-2.829293173E1,1.277352794E1,1.557819170E1,3.473230569E1
1.279939146E1,-2.090025722E1,1.402149216E1,1.215656716E1,2.795004686E1
1.280935146E1,-1.312234242E1,1.478170504E1,9.345284350E0,2.186387463E1
1.281931146E1,-9.885172974E0,1.387464401E1,6.347641418E0,1.818006993E1
1.282927246E1,-8.489339687E0,1.280292072E1,3.647879040E0,1.578894198E1
1.283923246E1,-7.602884252E0,1.289199720E1,2.057137005E0,1.510758927E1
1.284919246E1,-7.543238559E0,1.413511759E1,8.995074432E-1,1.604715273E1
1.285915246E1,-7.859903294E0,1.620958574E1,3.940766072E-1,1.801899126E1
1.286911246E1,-7.165170459E0,1.723513124E1,-1.553874171E-1,1.866583943E1
1.287907246E1,-4.496323480E0,1.654890435E1,-3.925841054E-1,1.715334609E1
1.288903246E1,-1.904411095E0,1.389597816E1,-4.866237053E-1,1.403430773E1
1.289899246E1,-7.774191883E-1,1.121585074E1,3.102111626E-1,1.124704047E1
1.290895346E1,-3.263059891E-1,9.557672764E0,1.498794861E0,9.679977805E0
1.291891346E1,4.790389895E-2,8.046073378E0,2.269479811E0,8.360151326E0
1.292887346E1,1.665494594E-1,6.096620450E0,2.978321393E0,6.787261447E0
1.293883346E1,-5.773923728E-1,3.003526985E0,3.056077374E0,4.323674967E0
1.294879346E1,-5.477531290E0,-2.828716872E0,1.459527592E0,6.335235510E0
1.295875346E1,-2.152102570E1,-1.689193710E1,-4.634454010E0,2.774833779E1
1.296871346E1,-4.541124028E1,-4.420147007E1,-1.089161327E1,6.430068382E1
1.297867346E1,-5.232639140E1,-5.632075071E1,-1.869434220E0,7.689975931E1
1.298863346E1,-4.027991093E1,-5.229491467E1,4.304980949E0,6.614954411E1
1.299859446E1,-2.814804241E1,-4.787400331E1,9.964892743E0,5.642279302E1
1.300855446E1,-1.889402491E1,-4.612642960E1,8.322441441E0,5.053607341E1
1.301851446E1,-4.247282379E0,-3.625525836E1,1.064028591E1,3.802234673E1
1.302847446E1,8.987608999E0,-2.383366732E1,2.905310719E1,3.863811397E1
1.303843446E1,9.440776983E0,-1.596259000E1,1.997719471E1,2.725840894E1
1.304839446E1,6.937975141E0,-1.038680210E1,2.772272237E0,1.279478996E1
1.305835446E1,6.943618873E0,-6.250606290E0,-2.536738497E0,9.680855553E0
1.306831446E1,6.965724857E0,-3.052431927E0,-4.997663165E0,9.100291235E0
1.307827546E1,7.310266777E0,1.162297833E-1,-6.395448253E0,9.713663988E0
1.308823546E1,7.675242376E0,2.603201458E0,-8.487460392E0,1.173554376E1
1.309819546E1,8.540056681E0,4.603449733E0,-1.332055835E1,1.647912596E1
1.310815546E1,9.989100215E0,7.522521290E0,-1.757646011E1,2.157086924E1
1.311811546E1,1.055519606E1,1.056922119E1,-1.706505093E1,2.267898948E1
1.312807546E1,1.026967067E1,1.196539128E1,-1.404509386E1,2.111637719E1
1.313803546E1,9.659761641E0,1.215251153E1,-1.073523066E1,1.887431347E1
1.314799546E1,9.344754007E0,1.232055934E1,-8.341471789E0,1.756988223E1
1.315795646E1,9.614031152E0,1.287385680E1,-7.207543477E0,1.761006720E1
1.316791646E1,9.997425481E0,1.347505582E1,-7.491293650E0,1.837512248E1
1.317787646E1,1.051437782E1,1.412121525E1,-8.073139554E0,1.936843936E1
1.318783646E1,1.051972568E1,1.453034727E1,-7.724870034E0,1.953123747E1
1.319779646E1,1.059747143E1,1.522556835E1,-7.547922764E0,2.002736803E1
1.320775646E1,1.026530631E1,1.612507477E1,-7.730313792E0,2.061922164E1
1.321771646E1,9.251010861E0,1.630573385E1,-7.904088948E0,2.034533805E1
1.322767646E1,8.352232420E0,1.573710382E1,-7.082960361E0,1.917249464E1
1.323763646E1,6.947352321E0,1.463755714E1,-4.611438784E0,1.684604259E1
1.324759746E1,5.430151302E0,1.371463145E1,-5.944361293E-1,1.476248669E1
1.325755746E1,5.271353788E0,1.168895948E1,6.078449058E0,1.419036601E1
1.326751746E1,5.904687935E0,9.138362498E0,1.314293631E1,1.706199823E1
1.327747746E1,6.546328636E0,7.461802048E0,1.436607676E1,1.746187475E1
1.328743746E1,6.624567890E0,7.020985723E0,7.421435795E0,1.217607693E1
1.329739746E1,7.190393009E0,7.727378490E0,-3.538280584E0,1.113254506E1
1.330735746E1,8.188520322E0,6.878117779E0,-7.754765679E0,1.320972218E1
1.331731746E1,8.546217892E0,5.877991887E0,-9.748575584E0,1.423458306E1
1.332727846E1,8.426098541E0,4.591655899E0,-1.089045552E1,1.451497372E1
1.333723846E1,8.457291098E0,1.619379943E0,-1.178587591E1,1.459640487E1
1.334719846E1,8.331672440E0,-5.895361626E-1,-1.193163530E1,1.456462288E1
1.335715846E1,7.823061157E0,-2.507652107E0,-1.383068582E1,1.608653086E1
1.336711846E1,5.714347617E0,-7.321279423E0,-2.038384517E1,2.239991172E1
1.337707846E1,-1.023293145E0,-1.486966236E1,-3.330048722E1,3.648392025E1
1.338703846E1,-8.753181260E0,-2.159010705E1,-3.187639785E1,3.948234598E1
1.339699846E1,-8.621099675E0,-2.083287157E1,-1.860938245E1,2.923424384E1
1.340695846E1,-2.785038171E0,-2.146531109E1,-8.495010316E0,2.325255294E1
1.341691946E1,3.615704444E0,-2.369039650E1,-1.940027801E0,2.404312611E1
1.342687946E1,7.119256368E0,-2.628902310E1,7.403995889E-1,2.724600408E1
1.343683946E1,6.719706767E0,-2.711065279E1,-2.364069634E0,2.803088973E1
1.344679946E1,1.859768042E0,-2.715985127E1,-6.842970750E0,2.807031362E1
1.345675946E1,-3.798576113E0,-2.724718762E1,-1.137607965E1,2.977001179E1
1.346671946E1,-9.039814695E0,-2.339347489E1,-1.064978881E1,2.724685154E1
1.347667946E1,-1.247768572E1,-1.585147419E1,-8.414454396E0,2.185783424E1
1.348663946E1,-1.342306940E1,-9.793256498E0,-7.254296644E0,1.813040222E1
1.349660046E1,-1.323297875E1,-5.352102082E0,-4.853813474E0,1.507700994E1
1.350656046E1,-1.294763697E1,-2.734039341E0,-6.249245350E-1,1.324789813E1
1.351652046E1,-1.205729664E1,-1.705069134E0,5.359195340E0,1.330438416E1
1.352648046E1,-1.171979068E1,-5.006193084E-1,8.160020408E0,1.428950826E1
1.353644046E1,-2.154857077E1,-4.538342741E0,2.325314873E-1,2.202252319E1
1.354640046E1,-3.953854480E1,-8.821579649E0,-1.213897172E0,4.052888277E1
1.355636046E1,-4.143626565E1,-9.627197328E0,4.147804869E0,4.274168135E1
1.356632046E1,-3.144116386E1,-5.966247422E0,4.923221678E0,3.237871221E1
1.357628146E1,-2.105810632E1,9.887267447E-1,4.203574442E0,2.149631272E1
1.358624146E1,-1.594068516E1,5.261259740E0,3.311588126E0,1.711002377E1
1.359620146E1,-1.614675039E1,6.361340860E0,4.572341961E0,1.794688042E1
1.360616146E1,-2.024089010E1,9.733575722E0,1.819209357E1,2.890308628E1
1.361612146E1,-2.202314014E1,1.794709757E1,3.186460752E1,4.269039969E1
1.362608146E1,-1.383926017E1,1.701721954E1,1.569152478E1,2.696914594E1
1.363604146E1,-1.279942175E1,1.586459768E1,9.648988731E0,2.255246417E1
1.364600146E1,-1.235728570E1,1.662072920E1,7.068649886E0,2.188417146E1
1.365596246E1,-1.157239758E1,1.708780011E1,6.175948455E0,2.154195065E1
1.366592246E1,-1.070495963E1,1.839273375E1,4.444886109E0,2.174041922E1
1.367588246E1,-8.476482829E0,1.796761662E1,2.003697255E0,1.996749385E1
