"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.587878358E1,-2.986659814E0,2.079687962E0,-2.338074083E0,4.325717199E0
2.588874158E1,-3.666430209E0,4.406319044E0,-2.173708412E0,6.130527404E0
2.589870058E1,-4.146655891E0,5.952922786E0,-2.147270080E0,7.565898068E0
2.590865858E1,-4.411606096E0,6.763432245E0,-2.231347633E0,8.377660553E0
2.591861758E1,-4.427635068E0,6.718889911E0,-2.763567195E0,8.507922048E0
2.592857558E1,-4.101092925E0,5.676831297E0,-3.939139377E0,8.035060409E0
2.593853358E1,-3.621534118E0,4.184207295E0,-5.032737688E0,7.480076784E0
2.594849258E1,-3.205888594E0,2.537367073E0,-5.781386529E0,7.080987469E0
2.595845058E1,-2.813294548E0,9.440452462E-1,-6.016388465E0,6.708410975E0
2.596840958E1,-2.492866838E0,-5.211307561E-1,-5.707870072E0,6.250259442E0
2.597836758E1,-2.261512103E0,-1.686766765E0,-5.071783640E0,5.803671976E0
2.598832558E1,-2.095124319E0,-2.396219380E0,-4.344347913E0,5.385607860E0
2.599828458E1,-1.942364641E0,-2.541240853E0,-3.590397987E0,4.808496977E0
2.600824258E1,-1.766450865E0,-2.238822860E0,-2.900456945E0,4.067594737E0
2.601820058E1,-1.518179258E0,-1.648214318E0,-2.365082957E0,3.258081658E0
2.602815958E1,-1.298153796E0,-9.265269881E-1,-1.928490075E0,2.502544606E0
2.603811758E1,-1.105142469E0,-1.394303656E-1,-1.557286021E0,1.914659358E0
2.604807658E1,-1.014850642E0,5.361528379E-1,-1.222664487E0,1.676988414E0
2.605803458E1,-1.041429453E0,1.104579967E0,-8.071122265E-1,1.719331951E0
2.606799258E1,-1.034528862E0,1.515773714E0,1.949461699E-2,1.835265637E0
2.607795158E1,-9.658436662E-1,2.023243035E0,4.560551051E0,5.081829617E0
2.608790958E1,-1.106859212E0,3.074193510E0,1.279550879E1,1.320609133E1
2.609786858E1,-1.814024981E0,2.921885237E0,3.984169954E0,5.263241415E0
2.610782658E1,-1.726784816E0,1.968956900E0,3.586682812E-1,2.643335017E0
2.611778458E1,-1.204177346E0,1.318384577E0,-7.847289388E-1,1.950379573E0
2.612774358E1,-4.861094427E-1,1.044725529E0,-1.696953199E0,2.051195744E0
2.613770158E1,1.515627533E-1,1.142110321E0,-1.867944496E0,2.194676261E0
2.614766058E1,7.170376235E-1,1.235854052E0,-1.486221886E0,2.061633742E0
2.615761858E1,1.434700899E0,1.283720528E0,-4.550525415E-1,1.978225943E0
2.616757658E1,2.553803304E0,1.390644468E0,2.687277403E0,3.959452385E0
2.617753558E1,4.626678382E0,1.429966993E0,1.104062372E1,1.205596659E1
2.618749358E1,4.662885219E0,1.344792942E0,9.334848239E0,1.052094854E1
2.619745258E1,2.961706237E0,1.316156788E0,2.100847135E0,3.862321997E0
2.620741058E1,2.240583749E0,1.393697299E0,-3.141577408E-2,2.638862377E0
2.621736858E1,1.762157840E0,1.284977095E0,-9.946955824E-1,2.397036856E0
2.622732758E1,1.596007453E0,8.511429298E-1,-1.146786193E0,2.141682201E0
2.623728558E1,1.683347020E0,3.141860998E-1,-6.807572584E-1,1.842769802E0
2.624724458E1,1.808066230E0,-1.810017300E-1,4.448843797E-1,1.870771827E0
2.625720258E1,2.014108953E0,-5.358797729E-1,3.147241606E0,3.774775719E0
2.626716058E1,2.466927128E0,-3.667934990E-1,5.380487391E0,5.930422539E0
2.627711958E1,2.588775793E0,1.738213491E-1,1.508510302E0,3.001262617E0
2.628707758E1,2.763270741E0,3.978749585E-1,-9.893792939E-1,2.961898219E0
2.629703558E1,3.523560219E0,3.687219107E-1,-1.315705383E0,3.779221232E0
2.630699458E1,4.322704152E0,-8.110848248E-2,-1.292330407E0,4.512479103E0
2.631695258E1,5.085250363E0,-7.761348474E-1,-8.457598369E-1,5.213201152E0
2.632691158E1,5.808204199E0,-1.861520745E0,6.192201376E-1,6.130573308E0
2.633686958E1,6.522919893E0,-3.602700529E0,6.472364867E0,9.870128773E0
2.634682758E1,6.154348256E0,-4.767147798E0,8.146312780E0,1.126783531E1
2.635678658E1,4.918011224E0,-3.452299617E0,7.357715178E-1,6.053640787E0
2.636674458E1,4.293368087E0,-2.412032590E0,-1.590168862E0,5.174895917E0
2.637670358E1,3.652254512E0,-1.960663794E0,-1.721398069E0,4.488471549E0
2.638666158E1,2.904583910E0,-1.722434780E0,-5.918925905E-1,3.428370765E0
2.639661958E1,2.481678483E0,-1.761724561E0,7.043743086E-1,3.123866945E0
2.640657858E1,2.408041281E0,-1.783905389E0,5.194550172E-1,3.041515208E0
2.641653658E1,2.402318318E0,-1.727317790E0,-4.114521202E-1,2.987315333E0
2.642649558E1,2.022670593E0,-1.879723712E0,-1.323575735E-1,2.764430517E0
2.643645358E1,8.327777025E-1,-2.167552902E0,2.530197802E0,3.434196442E0
2.644641158E1,-5.619855443E-1,-2.620527343E0,4.683548402E0,5.396166875E0
2.645637058E1,-9.630507436E-1,-2.920606450E0,2.812683806E0,4.167565113E0
2.646632858E1,-7.424016756E-1,-3.206467468E0,9.043707186E-1,3.413279987E0
2.647628658E1,-4.859147304E-1,-3.558077502E0,-1.048282975E-1,3.592633798E0
2.648624558E1,-3.902405414E-1,-4.302767778E0,-6.054348882E-1,4.362642506E0
2.649620358E1,-6.920308363E-1,-5.915149189E0,-1.531246177E-1,5.957461183E0
2.650616258E1,-1.265645908E0,-7.960614567E0,5.935660636E-1,8.082423183E0
2.651612058E1,-1.851635149E0,-8.693053172E0,7.481372094E-1,8.919497489E0
2.652607858E1,-2.754047051E0,-7.677538578E0,1.173892715E0,8.240594510E0
2.653603758E1,-3.603630821E0,-5.718017914E0,1.690851337E0,6.967127256E0
2.654599558E1,-3.652252758E0,-3.615275550E0,1.104949365E0,5.256432308E0
2.655595458E1,-3.167409822E0,-2.010073936E0,-3.562702650E-1,3.768263620E0
2.656591258E1,-2.891489655E0,-1.004606028E0,-1.547288013E0,3.429875493E0
2.657587058E1,-2.923553447E0,-3.513241053E-1,-2.309194246E0,3.742054443E0
2.658582958E1,-2.931382869E0,1.502424520E-1,-2.677602892E0,3.973051166E0
2.659578758E1,-2.948666654E0,6.459606242E-1,-2.702468469E0,4.051572039E0
2.660574658E1,-2.949952456E0,1.262423215E0,-2.740252007E0,4.219586820E0
2.661570458E1,-2.875682877E0,1.958078156E0,-2.698313438E0,4.402785196E0
2.662566258E1,-2.674619350E0,2.567547476E0,-2.575999042E0,4.514605163E0
2.663562158E1,-2.415527471E0,3.060867705E0,-2.439304296E0,4.599335769E0
2.664557958E1,-2.109958997E0,3.451930658E0,-2.185970754E0,4.598501971E0
2.665553858E1,-1.819650003E0,3.833028785E0,-1.870075513E0,4.636854346E0
2.666549658E1,-1.654786588E0,4.334220536E0,-1.517904731E0,4.881374917E0
2.667545458E1,-1.928326938E0,4.667321209E0,-1.571999662E0,5.288999431E0
2.668541358E1,-2.593720783E0,4.648584391E0,-1.799359287E0,5.619111868E0
2.669537158E1,-3.304070946E0,4.413893527E0,-1.938099389E0,5.844276698E0
2.670533029E1,-3.885040353E0,4.134107766E0,-2.009349174E0,6.018460739E0
2.671528829E1,-4.330389440E0,3.970504426E0,-2.134683072E0,6.250923925E0
2.672524629E1,-4.596669887E0,3.970367602E0,-2.354520546E0,6.514365659E0
2.673520529E1,-4.769815882E0,4.076177647E0,-2.614478399E0,6.797195382E0
2.674516329E1,-4.821425162E0,4.300895500E0,-2.797773407E0,7.040694477E0
2.675512129E1,-4.773023665E0,4.554979824E0,-2.809537420E0,7.170989933E0
2.676508029E1,-4.700143384E0,4.740982093E0,-2.697368528E0,7.200281662E0
2.677503829E1,-4.590613925E0,4.754827130E0,-2.534080353E0,7.078395332E0
2.678499729E1,-4.348737418E0,4.595043191E0,-2.387037205E0,6.761943927E0
2.679495529E1,-3.848579163E0,4.176724613E0,-2.151574508E0,6.073373274E0
2.680491329E1,-2.945543363E0,3.379676614E0,-1.464317046E0,4.716212901E0
2.681487229E1,-1.640762041E0,1.976921977E0,2.269362867E-1,2.579112378E0
2.682483029E1,-1.182102352E-1,-7.694351077E-2,2.785746853E0,2.789315238E0
2.683478929E1,3.291707886E0,-4.831863611E0,9.190357109E0,1.089242446E1
2.684474729E1,9.889278889E0,-9.081721689E0,2.012878027E1,2.419593563E1
2.685470529E1,1.153879597E1,-8.963120275E0,1.245317653E1,1.919799321E1
2.686466429E1,1.090144127E1,-8.086322687E0,-2.396604127E-1,1.357525225E1
2.687462229E1,1.174480273E1,-6.462005939E0,-3.065950105E0,1.375128946E1
2.688458129E1,1.306282946E1,-4.690991322E0,-1.552092817E0,1.396609842E1
2.689453929E1,1.246313902E1,-1.722701998E0,1.515680158E-1,1.258254780E1
2.690449729E1,8.821245773E0,1.651168331E0,2.408885326E0,9.292118293E0
2.691445629E1,3.838402376E0,1.976438997E0,3.257340876E0,5.408318915E0
2.692441429E1,1.381737989E-1,3.322756308E-1,3.411460616E0,3.430388117E0
2.693437229E1,-1.960346290E0,-1.877312905E0,3.616755481E0,4.521966555E0
2.694433129E1,-2.773074768E0,-5.047757431E0,2.380780392E0,6.232007223E0
2.695428929E1,-3.250581494E0,-9.877469852E0,1.843815814E0,1.056079294E1
2.696424829E1,-2.777866268E0,-1.295623238E1,-1.271652460E-1,1.325128935E1
2.697420629E1,-2.019366039E0,-1.165470649E1,-2.173679322E0,1.202642525E1
2.698416429E1,-1.641162283E0,-9.259919094E0,-2.823905198E0,9.819060843E0
2.699412329E1,-1.982547584E0,-6.149527227E0,-2.538951083E0,6.942150433E0
2.700408129E1,-2.688918716E0,-2.343716061E0,-2.176537149E0,4.178588613E0
2.701404029E1,-3.323421721E0,1.200711116E0,-2.108308913E0,4.114827529E0
2.702399829E1,-3.810254172E0,4.063268749E0,-2.009945443E0,5.921829993E0
2.703395629E1,-4.204818437E0,6.078828542E0,-1.914488478E0,7.635307503E0
2.704391529E1,-4.350464393E0,7.421718215E0,-2.041969913E0,8.841837073E0
2.705387329E1,-4.175821510E0,8.208535341E0,-2.621847060E0,9.575574120E0
2.706383229E1,-3.777878724E0,8.087024353E0,-3.781715959E0,9.694003617E0
2.707379029E1,-3.313382345E0,6.940950789E0,-5.224457949E0,9.297863264E0
2.708374829E1,-2.854226519E0,5.375193322E0,-6.021795385E0,8.561619703E0
2.709370729E1,-2.345835969E0,3.713484800E0,-6.363916558E0,7.732551307E0
2.710366529E1,-1.824516056E0,2.091751353E0,-6.360533359E0,6.939788698E0
2.711362429E1,-1.477156947E0,5.457375938E-1,-5.731130880E0,5.943541312E0
2.712358229E1,-1.306957071E0,-7.703700775E-1,-4.699000254E0,4.937834569E0
2.713354029E1,-1.192651314E0,-1.737872014E0,-3.672555460E0,4.234416123E0
2.714349929E1,-1.016055461E0,-2.244288837E0,-2.932567515E0,3.830033069E0
2.715345729E1,-8.174009871E-1,-2.270113065E0,-2.439732020E0,3.431304421E0
2.716341529E1,-6.845990252E-1,-2.014702592E0,-2.009251817E0,2.926567140E0
2.717337429E1,-5.221955341E-1,-1.464059769E0,-1.611817739E0,2.239222099E0
2.718333229E1,-2.410102424E-1,-6.953386062E-1,-1.110219753E0,1.331979585E0
2.719329129E1,7.419619650E-2,1.046429408E-1,-4.064009298E-1,4.261653862E-1
2.720324929E1,3.589275321E-1,1.002767664E0,2.174989976E0,2.421766577E0
2.721320729E1,8.820220757E-1,2.693278985E0,1.161458407E1,1.195534515E1
2.722316629E1,-1.945535293E-1,3.237164181E0,5.913549975E0,6.744416677E0
2.723312429E1,-9.654194507E-1,2.634420912E0,1.417911204E0,3.143673081E0
2.724308329E1,-1.162077685E0,2.326123543E0,1.263419580E0,2.890934853E0
2.725304129E1,-1.139480243E0,1.753253700E0,-9.832685150E-2,2.093318401E0
2.726299929E1,-8.170071772E-1,1.054793850E0,-1.433538473E0,1.958347095E0
2.727295829E1,-2.371218440E-1,6.798686278E-1,-1.967098070E0,2.094736962E0
2.728291629E1,4.388765118E-1,7.363006908E-1,-1.747073193E0,1.946025704E0
2.729287529E1,1.024117894E0,9.715037709E-1,-6.573275384E-1,1.557150131E0
2.730283329E1,1.785294395E0,1.339907008E0,2.177290270E0,3.118207785E0
2.731279129E1,3.063581398E0,1.796879776E0,8.618254420E0,9.321406393E0
2.732275029E1,3.040731941E0,1.914495349E0,7.002333105E0,7.870451835E0
2.733270829E1,1.888603001E0,1.482173274E0,1.831502455E0,3.019612583E0
2.734266629E1,1.558737446E0,1.085972958E0,1.680897037E0,2.536614780E0
2.735262529E1,1.585747489E0,1.179982737E0,2.072697616E0,2.864093184E0
2.736258329E1,1.683601082E0,1.250206043E0,1.272532028E0,2.452929985E0
2.737254229E1,1.790142906E0,6.548571628E-1,-4.684087515E-2,1.906736373E0
2.738250029E1,1.827375052E0,-1.263489747E-1,-4.690238786E-1,1.890832367E0
2.739245829E1,1.863220676E0,-5.586587709E-1,2.700223723E-1,1.963823565E0
2.740241729E1,2.107074566E0,-7.004631060E-1,1.468251199E0,2.661986734E0
2.741237529E1,2.622144098E0,-4.339920402E-1,1.399596409E0,3.003807396E0
2.742233429E1,3.046201719E0,-6.749441028E-2,1.845474815E-1,3.052533076E0
2.743229229E1,3.699647656E0,5.000889659E-2,-3.432992403E-1,3.715877829E0
2.744225029E1,4.616696600E0,-1.272529542E-1,7.307616234E-2,4.619028138E0
2.745220929E1,5.647951314E0,-6.391877943E-1,1.660094837E0,5.921471941E0
2.746216729E1,6.534963988E0,-1.638844739E0,3.518197153E0,7.600610345E0
2.747212629E1,6.789688582E0,-3.056714428E0,3.927843726E0,8.418511179E0
2.748208429E1,6.242451178E0,-4.112485932E0,3.992207537E0,8.474577173E0
2.749204229E1,5.194816074E0,-3.288803866E0,2.666809809E0,6.701807180E0
2.750200129E1,4.358652542E0,-1.926497344E0,-5.344952984E-1,4.795302829E0
2.751195929E1,3.578111525E0,-1.408823462E0,-1.742141651E0,4.221696716E0
2.752191729E1,2.807033642E0,-1.037587833E0,-1.155398265E0,3.207954415E0
2.753187629E1,2.247765884E0,-8.728629971E-1,-1.630365984E-1,2.416799994E0
2.754183429E1,2.040156106E0,-1.071330945E0,1.877494899E-1,2.311976817E0
2.755179329E1,1.826307350E0,-1.106716540E0,-1.049878899E-1,2.138046420E0
2.756175129E1,1.384252584E0,-1.187905129E0,-5.347816658E-1,1.900859080E0
2.757170929E1,9.602820870E-1,-1.727335916E0,-6.150347006E-1,2.069806449E0
2.758166829E1,4.596873370E-1,-2.366619020E0,-1.064193614E-1,2.413197695E0
2.759162629E1,-3.044785523E-1,-3.336904816E0,2.338203891E0,4.085931763E0
2.760158529E1,-7.767262933E-1,-4.450988263E0,3.699060888E0,5.839319456E0
2.761154329E1,-1.643330723E-1,-5.190595554E0,1.461214514E0,5.394852678E0
2.762150129E1,2.726246756E-1,-6.277780640E0,2.660693622E-1,6.289328015E0
2.763146029E1,-1.572316289E-3,-8.656482931E0,1.417645741E0,8.771796774E0
2.764141829E1,-4.703804326E-1,-1.097178094E1,1.230420234E0,1.105057323E1
2.765137729E1,-9.993236536E-1,-1.081765886E1,-2.637047482E-1,1.086691912E1
2.766133529E1,-1.858898853E0,-9.256232425E0,1.790714179E-1,9.442743787E0
2.767129329E1,-3.039939351E0,-7.275160094E0,1.286928750E0,7.989078248E0
2.768125229E1,-3.515432004E0,-4.992687770E0,1.060930795E0,6.197642091E0
2.769121029E1,-3.326735923E0,-2.984494298E0,-3.643074091E-1,4.484093889E0
2.770116946E1,-3.293842412E0,-1.454862683E0,-1.668720649E0,3.968709093E0
2.771112746E1,-3.395658224E0,-2.187712348E-1,-2.408338904E0,4.168747042E0
2.772108546E1,-3.458750850E0,8.347157621E-1,-2.611678752E0,4.413680295E0
2.773104446E1,-3.469116794E0,1.779780763E0,-2.706684896E0,4.746423287E0
2.774100246E1,-3.439036378E0,2.691100897E0,-2.807240049E0,5.191299638E0
2.775096046E1,-3.329316884E0,3.346438116E0,-2.865782372E0,5.522291878E0
2.776091946E1,-3.154968701E0,3.815302366E0,-2.894110085E0,5.734651937E0
2.777087746E1,-2.910307165E0,4.257130845E0,-2.818528683E0,5.876832034E0
2.778083646E1,-2.679404127E0,4.688789846E0,-2.613404557E0,5.999486651E0
2.779079446E1,-2.627593119E0,5.129768724E0,-2.459408193E0,6.266375461E0
2.780075246E1,-2.828446730E0,5.321922848E0,-2.462358698E0,6.510467269E0
2.781071146E1,-3.241677647E0,5.193038521E0,-2.418422427E0,6.582164544E0
2.782066946E1,-3.713616947E0,4.941021772E0,-2.253197947E0,6.578871329E0
2.783062846E1,-4.132872249E0,4.715874149E0,-2.130669250E0,6.622677213E0
2.784058646E1,-4.505701244E0,4.527610177E0,-2.197362300E0,6.754924033E0
2.785054446E1,-4.812313446E0,4.429479865E0,-2.395967950E0,6.965580736E0
2.786050346E1,-5.047415954E0,4.398212464E0,-2.682126006E0,7.212106530E0
2.787046146E1,-5.196067379E0,4.521109827E0,-2.963165410E0,7.497993033E0
2.788041946E1,-5.245383380E0,4.701772419E0,-3.076972399E0,7.686902486E0
2.789037846E1,-5.216857738E0,4.851754670E0,-2.967867740E0,7.717730687E0
2.790033646E1,-5.097276331E0,5.022649487E0,-2.677812223E0,7.640674850E0
2.791029546E1,-4.796328620E0,5.120096844E0,-2.265286773E0,7.372359466E0
2.792025346E1,-4.124786135E0,4.946627498E0,-1.729244740E0,6.668828355E0
2.793021146E1,-3.079678198E0,4.133971526E0,-1.050173672E0,5.260893757E0
2.794017046E1,-1.842652072E0,2.647432721E0,2.796258393E-1,3.237662317E0
2.795012846E1,-6.011385003E-1,5.287514323E-1,1.945029363E0,2.103350850E0
2.796008746E1,1.632282117E0,-3.947613162E0,4.418863660E0,6.146084170E0
2.797004546E1,8.152283372E0,-9.977798717E0,1.530583424E1,2.000711757E1
2.798000346E1,1.308080848E1,-1.081502410E1,2.000632554E1,2.623595545E1
2.798996246E1,1.235127944E1,-1.001808603E1,3.848007013E0,1.636225258E1
2.799992046E1,1.238801399E1,-8.196660231E0,-2.789931121E0,1.511396193E1
2.800987946E1,1.293710730E1,-5.823061974E0,-2.958399344E0,1.449237464E1
2.801983746E1,1.201785016E1,-2.040153183E0,-1.933966723E0,1.234225161E1
2.802979546E1,8.612292014E0,3.187438874E0,-1.929967082E-1,9.185237506E0
2.803975446E1,4.724798754E0,5.645292585E0,1.654813485E0,7.545293851E0
2.804971246E1,1.449860390E0,4.987063333E0,2.289440744E0,5.675776137E0
2.805967046E1,-9.810739088E-1,2.572356811E0,3.655541232E0,4.576298425E0
2.806962946E1,-2.116326615E0,1.075086612E-1,3.500976225E0,4.092338083E0
2.807958746E1,-1.767933134E0,-2.334557567E0,-2.143063009E-1,2.936268685E0
2.808954646E1,-1.206328536E0,-6.943360426E0,-1.864747092E0,7.289908385E0
2.809950446E1,-4.055848047E-1,-1.189159708E1,-1.705670228E0,1.202014522E1
2.810946246E1,9.347972900E-2,-1.326352695E1,-1.585913550E0,1.335833101E1
2.811942146E1,-2.298452765E-1,-1.267982514E1,-1.071908942E0,1.272712784E1
2.812937946E1,-1.276393967E0,-9.923791494E0,-1.003965758E0,1.005578274E1
2.813933846E1,-2.308925420E0,-4.810845795E0,-2.233768526E0,5.784902392E0
2.814929646E1,-3.223534906E0,-1.155240244E0,-2.736620886E0,4.383474784E0
2.815925446E1,-3.948555733E0,1.672622935E0,-2.517646753E0,4.972655732E0
2.816921346E1,-4.416457238E0,4.025798036E0,-2.339154063E0,6.417459474E0
2.817917146E1,-4.543305565E0,5.540442068E0,-2.322284846E0,7.532007082E0
2.818913046E1,-4.426762956E0,6.493268078E0,-2.454470512E0,8.233054481E0
2.819908846E1,-4.220096627E0,7.204674833E0,-2.818394782E0,8.812485696E0
2.820904646E1,-3.824880690E0,7.187647156E0,-3.715575764E0,8.949719951E0
2.821900546E1,-3.356980646E0,6.075534221E0,-4.820915285E0,8.451192775E0
2.822896346E1,-2.975397492E0,4.559941186E0,-5.380734728E0,7.654956569E0
2.823892146E1,-2.518878762E0,2.874201193E0,-5.620436656E0,6.796697059E0
2.824888046E1,-1.995462036E0,1.131653160E0,-5.921844835E0,6.350649878E0
2.825883846E1,-1.566090466E0,-4.728789479E-1,-6.050333306E0,6.267598181E0
2.826879746E1,-1.204572910E0,-1.744567076E0,-5.713982751E0,6.094596710E0
2.827875546E1,-9.307890236E-1,-2.476418036E0,-4.980030302E0,5.639123717E0
2.828871346E1,-7.518744573E-1,-2.551406822E0,-4.042907574E0,4.839431126E0
2.829867246E1,-7.339904559E-1,-2.116870406E0,-3.227114571E0,3.928632175E0
2.830863046E1,-7.192300370E-1,-1.404145689E0,-2.560568824E0,3.007562080E0
2.831858946E1,-6.464918438E-1,-6.215373892E-1,-2.133110463E0,2.313962117E0
2.832854746E1,-6.373152235E-1,1.523141205E-1,-1.782455279E0,1.899083228E0
2.833850546E1,-6.567101455E-1,9.166159576E-1,-1.370506073E0,1.774750665E0
2.834846446E1,-6.929020715E-1,1.540860023E0,-7.599714623E-1,1.852544065E0
2.835842246E1,-6.633648616E-1,2.045085894E0,2.266302434E0,3.123868751E0
2.836838146E1,-4.840003520E-1,3.119774895E0,1.582276085E1,1.613465254E1
2.837833946E1,-1.316781855E0,2.921606324E0,7.354344842E0,8.022224506E0
2.838829746E1,-1.407244713E0,1.516667753E0,6.142348015E-1,2.158217586E0
2.839825646E1,-7.393427047E-1,6.347860104E-1,-1.064097354E0,1.442873554E0
2.840821446E1,1.908852786E-2,4.507390505E-1,-2.300353110E0,2.344174587E0
2.841817246E1,7.639498347E-1,9.698361450E-1,-2.398396883E0,2.697500529E0
2.842813146E1,1.385567623E0,1.493470679E0,-1.715490042E0,2.663298404E0
2.843808946E1,2.210207463E0,1.815069879E0,5.244578584E-1,2.907671188E0
2.844804846E1,3.929768629E0,2.332937889E0,7.096446379E0,8.440689065E0
2.845800646E1,4.450146556E0,2.478924152E0,8.555346565E0,9.957048969E0
2.846796446E1,3.182939734E0,1.970498811E0,4.082061700E0,5.538700085E0
2.847792346E1,2.689083608E0,1.660473005E0,2.771762652E0,4.203689980E0
2.848788146E1,2.457635025E0,1.640701815E0,1.463863156E0,3.297691268E0
2.849784046E1,2.082115287E0,1.550438932E0,1.274903512E-1,2.599099602E0
2.850779846E1,1.846114647E0,1.161493841E0,-3.996185982E-1,2.217408906E0
2.851775646E1,1.841572091E0,5.685025585E-1,-1.515997370E-1,1.933278409E0
2.852771546E1,1.877469610E0,1.953554749E-2,7.529271023E-1,2.022912009E0
2.853767346E1,1.784224354E0,-4.354310399E-1,2.352212065E0,2.984285231E0
2.854763246E1,1.722587977E0,-6.432785064E-1,3.039347613E0,3.552288064E0
2.855759046E1,2.058125039E0,-2.792261821E-1,9.884449089E-1,2.300188965E0
2.856754846E1,2.542800305E0,1.358483613E-1,-7.534898968E-1,2.655566831E0
2.857750746E1,3.105316485E0,7.051508188E-2,-1.358587693E0,3.390239426E0
2.858746546E1,3.760454606E0,-3.799473953E-1,-1.444395436E0,4.046190436E0
2.859742346E1,4.497843171E0,-1.006344405E0,-9.336974287E-1,4.702670852E0
2.860738246E1,5.300682253E0,-2.038347563E0,1.102520870E0,5.785122764E0
2.861734046E1,6.008260835E0,-3.813259349E0,5.895251698E0,9.240894855E0
2.862729946E1,5.907354850E0,-4.769935750E0,5.529957426E0,9.393059007E0
2.863725746E1,5.470325766E0,-3.814465045E0,4.534186833E-1,6.684324653E0
2.864721546E1,5.019415977E0,-2.786715152E0,-1.621731108E0,5.965763143E0
2.865717446E1,4.456606852E0,-2.094621166E0,-2.032352997E0,5.327217019E0
2.866713246E1,3.850090376E0,-1.549799831E0,-1.133272181E0,4.302253044E0
2.867709146E1,3.502065854E0,-1.201405181E0,9.182474770E-2,3.703548493E0
2.868704946E1,3.429470918E0,-1.000850362E0,4.345323960E-1,3.598859628E0
2.869700746E1,3.418907630E0,-7.945418823E-1,-4.386694472E-2,3.510292081E0
2.870696679E1,3.078778896E0,-5.607754630E-1,-4.313888597E-1,3.159025951E0
2.871692479E1,2.204640622E0,-5.609374309E-1,-4.588742816E-1,2.320701764E0
2.872688279E1,1.069877619E0,-1.054484532E0,-7.609394688E-2,1.504116364E0
2.873684179E1,-6.279909611E-3,-1.838876817E0,6.386761630E-1,1.946641885E0
2.874679979E1,-1.106022183E0,-2.879277161E0,2.246075746E0,3.815544298E0
2.875675879E1,-1.496517371E0,-3.782621693E0,2.481098732E0,4.764833893E0
2.876671679E1,-9.872836518E-1,-4.344670095E0,4.772813165E-1,4.480924536E0
2.877667479E1,-6.867648339E-1,-5.246028913E0,-4.613042383E-1,5.310863102E0
2.878663379E1,-8.699823663E-1,-6.987480592E0,3.906915810E-1,7.052261641E0
2.879659179E1,-1.148302230E0,-8.974812368E0,7.335532303E-1,9.077662441E0
2.880655079E1,-1.340901912E0,-9.104974896E0,-5.486923380E-1,9.219525426E0
2.881650879E1,-1.892050812E0,-7.740572732E0,-4.850171828E-1,7.983205131E0
2.882646679E1,-2.770161100E0,-5.885299153E0,5.347886825E-1,6.526602299E0
2.883642579E1,-3.206832334E0,-3.983450162E0,1.003171999E0,5.211334078E0
2.884638379E1,-3.111768887E0,-2.392000029E0,4.055014819E-2,3.925100516E0
2.885634279E1,-3.170994750E0,-1.273205481E0,-1.449179921E0,3.711654933E0
2.886630079E1,-3.257640545E0,-4.364566416E-1,-2.299954330E0,4.011546615E0
2.887625879E1,-3.290396063E0,3.227972943E-1,-2.405012423E0,4.088396886E0
2.888621779E1,-3.325129693E0,1.162467402E0,-2.500710293E0,4.319880775E0
2.889617579E1,-3.256141904E0,1.979251508E0,-2.544998274E0,4.582238846E0
2.890613379E1,-3.115383051E0,2.667020894E0,-2.651164999E0,4.883368495E0
2.891609279E1,-2.900568627E0,3.265260052E0,-2.730142171E0,5.150621112E0
2.892605079E1,-2.623117075E0,3.726948599E0,-2.704392495E0,5.299493166E0
2.893600979E1,-2.282829589E0,4.197803240E0,-2.558139014E0,5.420049649E0
2.894596779E1,-2.015574412E0,4.646706850E0,-2.302071314E0,5.563628051E0
2.895592579E1,-1.966594625E0,4.930228981E0,-2.155857009E0,5.729081224E0
2.896588479E1,-2.330331200E0,4.878475860E0,-2.024159586E0,5.772970834E0
2.897584279E1,-2.914820046E0,4.602092595E0,-1.954575673E0,5.787555461E0
2.898580179E1,-3.465780957E0,4.248113853E0,-1.901940500E0,5.803058385E0
2.899575979E1,-3.939908870E0,3.986702383E0,-1.895337532E0,5.916838865E0
2.900571779E1,-4.285170583E0,3.902715316E0,-2.012946088E0,6.135619424E0
2.901567679E1,-4.543721595E0,3.939700125E0,-2.155773686E0,6.388583817E0
2.902563479E1,-4.723232285E0,4.062254841E0,-2.323329744E0,6.648962228E0
2.903559379E1,-4.790461816E0,4.281144190E0,-2.424111768E0,6.866806962E0
2.904555179E1,-4.728662594E0,4.545562883E0,-2.366732164E0,6.973077727E0
2.905550979E1,-4.574001401E0,4.762361267E0,-2.069608532E0,6.919888231E0
2.906546879E1,-4.266737235E0,4.880391993E0,-1.626305970E0,6.683423056E0
2.907542679E1,-3.585291613E0,4.847240619E0,-1.202788632E0,6.147906804E0
2.908538479E1,-2.500015644E0,4.347061021E0,-7.977391398E-1,5.077736255E0
2.909534379E1,-1.460471333E0,3.123998339E0,-1.590547907E-1,3.452193587E0
2.910530179E1,-4.016990376E-1,1.451440893E0,9.111336082E-1,1.760172501E0
2.911526079E1,1.254516025E0,-1.259740512E0,2.781092470E0,3.300792623E0
2.912521879E1,5.605764238E0,-5.402190501E0,1.128766273E1,1.371202337E1
2.913517679E1,1.013182607E1,-7.040299661E0,1.881182358E1,2.249676477E1
