Time (s),Linear Acceleration x (m/s^2),Linear Acceleration y (m/s^2),Linear Acceleration z (m/s^2),Absolute acceleration (m/s^2),WalkingJumping
1.820955235E2,-2.963420056E0,4.078335854E0,-6.361454880E-1,5.081275710E0,0
1.821054495E2,-7.210903287E-1,5.118995229E0,-7.087124310E-1,5.217888148E0,0
1.821153755E2,1.007797146E0,6.214465234E0,7.661021948E-3,6.295656592E0,0
1.821253015E2,1.626215046E0,7.027106588E0,1.544725763E0,7.376379875E0,0
1.821352275E2,9.073250243E-1,7.109644130E0,2.649964566E0,7.641504469E0,0
1.821451535E2,-5.727722319E-1,6.025413643E0,2.363582415E0,6.497707244E0,0
1.821550795E2,-1.720222194E0,4.568561736E0,7.338165012E-1,4.936537997E0,0
1.821650055E2,-2.041489564E0,2.993111925E0,-1.808274976E0,4.049229188E0,0
1.821749315E2,-2.356727285E0,1.731403824E0,-4.988540924E0,5.782513576E0,0
1.821848575E2,-2.270916472E0,1.492773691E0,-6.593678219E0,7.131761870E0,0
1.821947835E2,-1.801629469E0,1.263207911E0,-5.248003517E0,5.690615423E0,0
1.822047095E2,-1.710364373E0,8.517504555E-1,-4.257615286E0,4.666702589E0,0
1.822146355E2,-1.543459987E0,1.580303586E-1,-3.568316562E0,3.891031407E0,0
1.822245605E2,-9.369487730E-1,-5.201718128E-1,-2.845227655E0,3.040357236E0,0
1.822344865E2,-1.305735880E-1,-1.115948124E0,-2.766107225E0,2.985588528E0,0
1.822444125E2,2.876604983E-1,-1.883202220E0,-3.211755105E0,3.734242898E0,0
1.822543385E2,3.970619032E-1,-2.387726299E0,-3.416833915E0,4.187320031E0,0
1.822642645E2,3.741767782E-1,-2.839010310E0,-3.711808988E0,4.688018106E0,0
1.822741905E2,5.529966196E-1,-3.311075910E0,-5.700389144E0,6.615396083E0,0
1.822841165E2,6.647187844E-1,-3.958991259E0,-6.395486845E0,7.551007537E0,0
1.822940425E2,3.474962255E-1,-4.592721262E0,-6.131245322E0,7.668507770E0,0
1.823039685E2,-1.619181722E-1,-5.011487153E0,-5.866576953E0,7.717379485E0,0
1.823138945E2,-7.286890778E-1,-5.127068480E0,-5.565398569E0,7.602070784E0,0
1.823238205E2,-1.288180200E0,-5.089191971E0,-5.351037889E0,7.496191675E0,0
1.823337465E2,-1.575035244E0,-5.151768873E0,-5.032017896E0,7.371747598E0,0
1.823436725E2,-1.517270893E0,-5.547191509E0,-4.055490198E0,7.037076477E0,0
1.823535985E2,-1.242117297E0,-5.896067970E0,-3.130237318E0,6.790055858E0,0
1.823635245E2,-6.663725962E-1,-6.127838734E0,-2.815109816E0,6.776378330E0,0
1.823734495E2,1.588750619E-1,-6.398130371E0,-2.985452072E0,7.062169469E0,0
1.823833755E2,7.827527261E-1,-6.656055146E0,-2.855208852E0,7.284777933E0,0
1.823933015E2,1.091938652E0,-6.740116473E0,-2.292675131E0,7.202628641E0,0
1.824032275E2,1.162328019E0,-6.670361529E0,-1.209157712E0,6.877993292E0,0
1.824131535E2,1.103406797E0,-6.381555853E0,2.910931063E-1,6.482784654E0,0
1.824230795E2,7.218899354E-1,-5.885497958E0,2.017511887E0,6.263430810E0,0
1.824330055E2,2.047966817E-1,-5.061869102E0,3.475476226E0,6.143565372E0,0
1.824429315E2,1.831643958E-2,-3.517782000E0,5.028530617E0,6.136875904E0,0
1.824528575E2,1.887656995E-1,-1.085400515E0,7.014974785E0,7.100957541E0,0
1.824627835E2,1.375939013E0,2.740328606E0,8.428302941E0,8.968773579E0,0
1.824727095E2,3.820610761E0,8.401413351E0,8.244099276E0,1.237521659E1,0
1.824826355E2,4.659385660E0,1.365327428E1,7.959239302E0,1.647638502E1,0
1.824925615E2,2.816240083E0,1.600595646E1,6.004457806E0,1.732556966E1,0
1.825024875E2,7.136626107E-1,1.420586773E1,2.646242813E0,1.446784688E1,0
1.825124135E2,-6.760223293E-1,8.532220827E0,1.023142871E0,8.619896738E0,0
1.825223385E2,-1.368544624E0,2.068333839E0,1.591621749E0,2.946893118E0,0
1.825322645E2,-2.790568760E0,-2.693002996E0,1.248216527E0,4.074013211E0,0
1.825421905E2,-5.969352293E0,-4.953474587E0,-2.573038012E-1,7.761203678E0,0
1.825521165E2,-8.577144985E0,-4.924363639E0,-3.376778734E-1,9.895999176E0,0
1.825620425E2,-9.308466772E0,-3.742929039E0,2.246850794E0,1.028131363E1,0
1.825719685E2,-8.850760764E0,2.892266750E-2,6.065986887E0,1.073000464E1,0
1.825818945E2,-5.719594908E0,7.132391553E0,6.423528922E0,1.117347300E1,0
1.825918205E2,7.830699375E-1,1.595742340E1,1.690963311E0,1.606586185E1,0
1.826017465E2,6.051558883E0,1.942814233E1,-1.927414187E0,2.043988759E1,0
1.826116724E2,9.724312563E0,1.203861713E1,-7.410959923E-1,1.549321724E1,0
1.826215984E2,9.088442479E0,-1.936022458E0,-5.091702181E0,1.059591434E1,0
1.826315244E2,1.095347579E-1,-1.198506365E1,-1.427350247E1,1.863831058E1,0
1.826414504E2,-9.439519247E0,-1.476491300E1,-1.428701305E1,2.261030565E1,0
1.826513764E2,-1.016008216E1,-1.133507079E1,-3.603357171E0,1.564273896E1,0
1.826613024E2,-2.862359704E0,-5.083357619E0,8.163567329E0,1.003381579E1,0
1.826712274E2,2.147063381E0,-2.179659562E0,5.800835538E0,6.558238324E0,0
1.826811534E2,2.167022267E0,-2.807259929E-1,-2.960822430E0,3.679845384E0,0
1.826910794E2,9.559215260E-1,3.295896538E0,-7.813719061E0,8.534103674E0,0
1.827010054E2,1.587239553E0,6.586801894E0,-6.452599524E0,9.356352345E0,0
1.827109314E2,2.791639093E0,7.377334925E0,-2.787442546E0,8.365892383E0,0
1.827208574E2,3.312336570E0,6.409369889E0,-1.070721665E0,7.293698706E0,0
1.827307834E2,3.250069571E0,4.416854557E0,-2.233131180E0,5.921016066E0,0
1.827407094E2,2.764190216E0,1.939770523E0,-4.540945337E0,5.658943522E0,0
1.827506354E2,1.944397133E0,-4.697050792E-1,-6.096339784E0,6.416125141E0,0
1.827605614E2,8.059898534E-1,-2.167531267E0,-6.080956929E0,6.505831892E0,0
1.827704874E2,-3.935615041E-1,-3.161236916E0,-4.445482817E0,5.469060886E0,0
1.827804134E2,-1.689490690E0,-3.702936423E0,-1.862817657E0,4.476182142E0,0
1.827903394E2,-2.443523062E0,-3.708070863E0,1.093856028E0,4.573523312E0,0
1.828002654E2,-2.305066550E0,-3.133525207E0,2.581184353E0,4.668492764E0,0
1.828101914E2,-1.941876983E0,-2.197895858E0,1.676088579E0,3.378003160E0,0
1.828201164E2,-1.425473993E0,-1.427594193E0,-4.279799330E-1,2.062321049E0,0
1.828300424E2,-5.437308659E-1,-9.721598285E-1,-1.946029529E0,2.242268698E0,0
1.828399684E2,1.827689778E-1,-8.616842902E-1,-2.592462462E0,2.738022267E0,0
1.828498944E2,8.517153722E-1,-1.050457554E0,-2.436461672E0,2.786615443E0,0
1.828598204E2,1.116448938E0,-1.375277401E0,-2.420777247E-1,1.787861232E0,0
1.828697464E2,1.162307481E0,-1.795595727E0,1.707513270E0,2.736918754E0,0
1.828796724E2,1.241786344E0,-1.990113296E0,1.990082306E0,3.076200878E0,0
1.828895984E2,1.193737434E0,-1.870038384E0,1.576643813E0,2.721738109E0,0
1.828995244E2,1.229559524E0,-1.591830202E0,1.046558046E0,2.267382579E0,0
1.829094504E2,1.400916857E0,-1.516385332E0,6.769052589E-1,2.172600572E0,0
1.829193764E2,1.506252108E0,-1.762968264E0,6.655581522E-1,2.412430344E0,0
1.829293024E2,1.484211905E0,-2.052532323E0,5.822727513E-1,2.599002784E0,0
1.829392284E2,1.404677786E0,-1.984941434E0,2.498655764E-1,2.444492786E0,0
1.829491544E2,1.433190563E0,-1.718604269E0,1.181278260E-1,2.240890450E0,0
1.829590794E2,1.575197212E0,-1.204455673E0,5.347606524E-1,2.053759645E0,0
1.829690054E2,1.746765921E0,-7.145326763E-1,1.493782336E0,2.406892976E0,0
1.829789314E2,2.088989128E0,-4.572008085E-1,2.671826720E0,3.422216559E0,0
1.829888574E2,2.215362953E0,-5.206840289E-1,3.726348674E0,4.366304996E0,0
1.829987834E2,1.636223432E0,-8.160426790E-1,3.154961100E0,3.646495895E0,0
1.830087094E2,8.607531211E-1,-1.377022794E0,1.647600360E0,2.313368682E0,0
1.830186354E2,8.640076813E-1,-1.694689157E0,2.590949495E-1,1.919794469E0,0
1.830285614E2,1.763941240E0,-8.389444685E-1,-6.729547338E-1,2.065958517E0,0
1.830384874E2,2.178224363E0,4.906568223E-1,-2.379090254E-1,2.245441203E0,0
1.830484134E2,1.828302420E0,1.279425749E0,7.749385071E-1,2.362234043E0,0
1.830583394E2,1.569514888E0,1.528815343E0,9.773084481E-1,2.399121744E0,0
1.830682654E2,1.723279118E0,1.590877690E0,8.462511492E-1,2.493335868E0,0
1.830781914E2,1.821784821E0,1.816083786E0,1.332060191E0,2.896799027E0,0
1.830881174E2,1.889965110E0,2.059401047E0,2.487246494E0,3.741590025E0,0
1.830980434E2,2.166736046E0,2.370436082E0,3.924262891E0,5.070853138E0,0
1.831079684E2,2.548230030E0,2.863549320E0,5.350566019E0,6.581941030E0,0
1.831178944E2,3.366124230E0,3.427675238E0,5.020792412E0,6.948964405E0,0
1.831278204E2,4.759645236E0,4.330384762E0,2.518501031E0,6.910087004E0,0
1.831377464E2,5.713938897E0,5.315265208E0,3.618476316E-2,7.804002261E0,0
1.831476724E2,6.034134765E0,5.479875439E0,-1.305716000E0,8.254981009E0,0
1.831575984E2,6.165728692E0,5.312256816E0,-7.226388176E-1,8.170586860E0,0
1.831675244E2,5.889327300E0,5.499594589E0,1.035656497E0,8.124180024E0,0
1.831774504E2,5.107044690E0,5.909697245E0,2.344548997E0,8.154957816E0,0
1.831873764E2,3.996606689E0,5.707137415E0,2.006304821E0,7.250485607E0,0
1.831973024E2,2.424277829E0,4.656636592E0,8.749527188E-1,5.322304914E0,0
1.832072284E2,2.296444977E-1,3.644350246E0,-5.088239752E-2,3.651932958E0,0
1.832171544E2,-2.003120427E0,2.981213425E0,-2.730638015E-1,3.602039530E0,0
1.832270804E2,-3.627896181E0,2.236110336E0,-4.261683743E-2,4.261881783E0,0
1.832370064E2,-3.899573607E0,1.952322156E0,6.593063092E-1,4.410546557E0,0
1.832469324E2,-2.363911467E0,2.811222003E0,8.405745991E-1,3.767971898E0,0
1.832568584E2,-5.965165687E-1,4.258633579E0,2.311287403E-1,4.306415269E0,0
1.832667834E2,3.121495146E-1,5.916329741E0,-5.145549774E-1,5.946861505E0,0
1.832767094E2,6.561929592E-1,7.381826756E0,-2.495723203E-2,7.410976880E0,0
1.832866354E2,4.809940061E-1,7.246822733E0,1.369569349E0,7.390772298E0,0
1.832965614E2,-2.929753250E-1,5.422178623E0,1.808937904E0,5.723470267E0,0
1.833064874E2,-1.377306384E0,3.436119787E0,5.892682140E-1,3.748483572E0,0
1.833164134E2,-2.340156569E0,2.057845688E0,-1.668151569E0,3.534655754E0,0
1.833263394E2,-3.034029863E0,1.488495868E0,-3.624475267E0,4.955580503E0,0
1.833362654E2,-3.280663957E0,1.401854750E0,-5.682272716E0,6.709409508E0,0
1.833461914E2,-2.668677118E0,1.307939696E0,-6.277258483E0,6.945251462E0,0
1.833561174E2,-1.367574571E0,9.163920093E-1,-4.789769798E0,5.064773365E0,0
1.833660434E2,-2.251435304E-1,9.490498781E-2,-2.705807229E0,2.716816028E0,0
1.833759694E2,5.665770704E-1,-6.333809245E-1,-1.476098017E0,1.703245821E0,0
1.833858954E2,1.176669412E0,-7.284654218E-1,-1.398433252E0,1.967442079E0,0
1.833958214E2,1.628999782E0,-1.381697643E0,-1.362522869E0,2.533613474E0,0
1.834057464E2,1.730770571E0,-2.197435098E0,-1.818898051E0,3.336566783E0,0
1.834156724E2,1.674505446E0,-2.557378584E0,-3.544011440E0,4.680189184E0,0
1.834255984E2,1.314688552E0,-2.900835260E0,-5.662845342E0,6.497004583E0,0
1.834355244E2,7.881625700E-1,-3.500982950E0,-7.303534877E0,8.137548989E0,0
1.834454504E2,3.318125314E-1,-4.366474362E0,-7.672013544E0,8.833798148E0,0
1.834553764E2,-7.324134618E-2,-4.891123388E0,-7.023616970E0,8.559184986E0,0
1.834653024E2,-7.886376563E-1,-4.986393827E0,-6.188385483E0,7.986375125E0,0
1.834752284E2,-1.476011478E0,-4.986514279E0,-5.917110345E0,7.877571286E0,0
1.834851544E2,-1.869822914E0,-4.979398803E0,-5.435892683E0,7.605233686E0,0
1.834950804E2,-2.091541145E0,-5.046818368E0,-3.993255358E0,6.766905375E0,0
1.835050064E2,-2.175796599E0,-5.091111027E0,-2.621979207E0,6.126032753E0,0
1.835149324E2,-2.091268080E0,-5.180310302E0,-1.774886643E0,5.861675494E0,0
1.835248584E2,-1.772554481E0,-5.418334079E0,-1.596517915E0,5.920233359E0,0
1.835347844E2,-1.224687916E0,-5.653216732E0,-1.779669666E0,6.051937213E0,0
1.835447094E2,-6.578307644E-1,-5.798571496E0,-1.848249904E0,6.121454110E0,0
1.835546354E2,-1.761508799E-1,-5.959337182E0,-1.666096272E0,6.190363929E0,0
1.835645614E2,2.188917057E-1,-6.049037563E0,-1.307008819E0,6.192498775E0,0
1.835744874E2,5.627807656E-1,-6.014619098E0,-5.847812068E-1,6.069129603E0,0
1.835844134E2,6.759694120E-1,-5.682169805E0,5.802882063E-1,5.751584367E0,0
1.835943394E2,4.880828780E-1,-5.051475676E0,1.886652955E0,5.414341213E0,0
1.836042654E2,4.322849455E-1,-3.802977020E0,3.128423804E0,4.943332882E0,0
1.836141911E2,5.302945125E-1,-1.983657970E0,4.510865798E0,4.956210393E0,0
1.836241171E2,5.676783934E-1,3.661275011E-1,5.867399071E0,5.906156108E0,0
1.836340431E2,1.500946344E0,4.047445014E0,6.501174098E0,7.803839806E0,0
1.836439691E2,3.203083392E0,9.347962959E0,6.368217770E0,1.175577953E1,0
1.836538951E2,3.587993027E0,1.406540124E1,6.684585466E0,1.598101651E1,0
1.836638211E2,2.013728738E0,1.593759666E1,6.299136425E0,1.725517923E1,0
1.836737471E2,1.403331757E-4,1.414190270E1,4.065964315E0,1.471480471E1,0
1.836836721E2,-1.675128174E0,8.558873606E0,2.239248537E0,9.004143813E0,0
1.836935981E2,-2.508083047E0,2.095033395E0,1.929988716E0,3.795326329E0,0
1.837035241E2,-3.534855870E0,-2.964855840E0,2.053918698E0,5.050164174E0,0
1.837134501E2,-5.244756559E0,-6.049206548E0,1.725356049E0,8.190068663E0,0
1.837233761E2,-5.910895339E0,-6.456214857E0,1.871239986E0,8.951141440E0,0
1.837333021E2,-5.581268497E0,-3.829180732E0,3.466593136E0,7.604633527E0,0
1.837432281E2,-5.225500508E0,1.075456156E0,5.732563448E0,7.831011760E0,0
1.837531541E2,-2.618000177E0,7.821571872E0,5.445686769E0,9.883643855E0,0
1.837630801E2,2.558198071E0,1.570225559E1,8.927049387E-1,1.593430670E1,0
1.837730061E2,5.264821279E0,2.004688183E1,-2.956891347E0,2.093654748E1,0
1.837829321E2,6.084849420E0,1.477929014E1,-2.762700053E0,1.621990509E1,0
1.837928581E2,4.891765704E0,1.062959486E-1,-3.163658833E0,5.826612030E0,0
1.838027841E2,-1.413771960E0,-1.155983425E1,-8.554395808E0,1.445012826E1,0
1.838127101E2,-9.862357138E0,-1.747414787E1,-1.403312461E1,2.448551650E1,0
1.838226361E2,-1.499908697E1,-1.704541481E1,-1.118206319E1,2.530923376E1,0
1.838325611E2,-1.071803166E1,-8.765492572E0,1.338183542E0,1.391045642E1,0
1.838424871E2,-1.026876903E0,-1.296748710E0,1.051783586E1,1.064710780E1,0
1.838524131E2,4.309843494E0,1.976355382E0,7.590116272E0,8.949334979E0,0
1.838623391E2,5.232444661E0,3.755119314E0,-2.568459642E0,6.933713517E0,0
1.838722651E2,4.361808869E0,5.623228701E0,-1.243509577E1,1.432751495E1,0
1.838821911E2,3.449093881E0,7.966349516E0,-1.437040955E1,1.678891431E1,0
1.838921171E2,2.543753694E0,8.273293254E0,-9.905812476E0,1.315458798E1,0
1.839020431E2,2.518935772E0,6.001890294E0,-3.717486927E0,7.495827744E0,0
1.839119691E2,2.768964467E0,2.162179896E0,-5.752256870E-2,3.513615655E0,0
1.839218951E2,2.252659126E0,-1.063885100E0,-6.830185229E-1,2.583183878E0,0
1.839318211E2,7.209248525E-1,-2.896222976E0,-1.702591669E0,3.436081862E0,0
1.839417471E2,-1.213297540E0,-3.691521488E0,-1.171097893E0,4.058434685E0,0
1.839516731E2,-3.015855839E0,-3.815011759E0,-4.741719134E-1,4.886158017E0,0
1.839615981E2,-3.453724583E0,-3.970641836E0,2.207136798E-1,5.267155268E0,0
1.839715241E2,-2.982739549E0,-3.889477805E0,5.109411058E-1,4.928065911E0,0
1.839814501E2,-2.275406841E0,-3.453617579E0,2.778509170E-2,4.135906514E0,0
1.839913761E2,-1.711913300E0,-2.607180489E0,-9.432324833E-1,3.258485041E0,0
1.840013021E2,-7.367938303E-1,-1.500720057E0,-2.746281948E0,3.215134582E0,0
1.840112281E2,2.687475331E-1,-4.673773026E-1,-3.384990563E0,3.427656327E0,0
1.840211541E2,6.065014203E-1,1.031986785E-1,-2.691331862E0,2.760753725E0,0
1.840310801E2,1.343752576E0,-1.666748822E-1,-1.542417136E0,2.052438093E0,0
1.840410061E2,1.654185494E0,-5.485202837E-1,4.168596983E-1,1.791919685E0,0
1.840509321E2,1.355572722E0,-8.626145822E-1,1.979066151E0,2.549192844E0,0
1.840608581E2,1.233500255E0,-1.332134305E0,2.101623791E0,2.777215736E0,0
1.840707841E2,1.192322043E0,-1.951132248E0,1.369748273E0,2.665475424E0,0
1.840807101E2,1.093926487E0,-2.741766436E0,6.495987618E-1,3.022571240E0,0
1.840906361E2,8.940381038E-1,-3.226690648E0,-1.443946517E-1,3.351370837E0,0
1.841005621E2,5.182591154E-1,-2.971880684E0,-9.796799326E-1,3.171819680E0,0
1.841104871E2,-1.639610432E-2,-1.748958920E0,-1.737639295E0,2.465464754E0,0
1.841204131E2,-1.356076752E-1,-2.644204473E-1,-1.318079352E0,1.351162756E0,0
1.841303391E2,5.502507672E-1,6.814058608E-1,7.526150072E-1,1.154781019E0,0
1.841402651E2,1.490305289E0,7.944886726E-1,2.947396638E0,3.396964682E0,0
1.841501911E2,2.434643480E0,3.604358214E-1,4.302170777E0,4.956417684E0,0
1.841601171E2,2.986670632E0,-1.332574600E-1,4.511854270E0,5.412465978E0,0
1.841700431E2,2.706406569E0,-4.896832609E-1,3.961391541E0,4.822556288E0,0
1.841799691E2,2.078893325E0,-8.797784990E-1,2.965620071E0,3.727024291E0,0
1.841898951E2,1.681954214E0,-1.647271162E0,1.426832740E0,2.752875574E0,0
1.841998211E2,1.613059980E0,-2.040853679E0,4.739051342E-2,2.601786329E0,0
1.842097471E2,1.707778442E0,-1.110631251E0,2.082613032E-1,2.047774829E0,0
1.842196731E2,1.687473401E0,8.389643490E-2,1.532893045E0,2.281307997E0,0
1.842295991E2,1.915784368E0,5.086568910E-1,2.055839070E0,2.855772375E0,0
1.842395251E2,2.221302263E0,9.763920432E-1,1.682819455E0,2.952864115E0,0
1.842494501E2,2.630262665E0,1.239158898E0,1.476495920E0,3.260956403E0,0
1.842593761E2,2.792647737E0,1.376695350E0,1.143397293E0,3.316855264E0,0
1.842693021E2,2.187714979E0,1.886696516E0,1.115218391E0,3.096680906E0,0
1.842792281E2,1.283405364E0,2.161302229E0,2.574159508E0,3.597867955E0,0
1.842891541E2,8.760623011E-1,2.219611248E0,4.338844514E0,4.951740195E0,0
1.842990801E2,1.450351264E0,2.852339038E0,4.294462978E0,5.355536299E0,0
1.843090061E2,2.275726684E0,3.738957610E0,2.941771617E0,5.273780067E0,0
1.843189321E2,3.254449720E0,4.263576815E0,1.050354497E0,5.465599218E0,0
1.843288581E2,4.757649873E0,4.381934400E0,-5.411516225E-1,6.490718487E0,0
1.843387841E2,5.681060003E0,4.458659810E0,-5.631253128E-1,7.243700724E0,0
1.843487101E2,5.047860927E0,5.093133579E0,6.869403966E-1,7.203665504E0,0
1.843586361E2,3.745021465E0,5.676167053E0,2.252326273E0,7.163590708E0,0
1.843685621E2,2.854898072E0,5.641122351E0,2.456907631E0,6.783000773E0,0
1.843784881E2,1.590080715E0,4.505788953E0,1.062689199E0,4.894874779E0,0
1.843884131E2,-1.835578403E-1,3.342697653E0,-4.516857147E-2,3.348038422E0,0
1.843983391E2,-2.073305141E0,2.560110987E0,-2.067727482E-1,3.300835871E0,0
1.844082651E2,-3.507876525E0,1.693203380E0,-3.483046031E-1,3.910684274E0,0
1.844181911E2,-4.370414801E0,1.480872268E0,-5.365873774E-2,4.614800913E0,0
1.844281171E2,-3.945277492E0,2.379340222E0,6.046710956E-1,4.646730196E0,0
1.844380431E2,-2.049826524E0,3.358866958E0,1.068176445E0,4.077349254E0,0
1.844479691E2,-3.900999159E-1,4.104794505E0,1.086976925E0,4.264156975E0,0
1.844578951E2,4.497473262E-1,4.991462193E0,8.306296548E-1,5.080050502E0,0
1.844678211E2,5.489944929E-1,5.673930493E0,6.418740052E-1,5.736452251E0,0
1.844777471E2,-2.574239615E-1,5.618272017E0,4.953188074E-1,5.645935553E0,0
1.844876731E2,-1.331811538E0,4.452335461E0,1.504792643E-1,4.649694296E0,0
1.844975991E2,-2.164296588E0,3.078423386E0,-1.508253317E0,4.054096487E0,0
1.845075251E2,-2.636271264E0,2.121420709E0,-3.889666962E0,5.155566029E0,0
1.845174511E2,-2.073878461E0,1.660951892E0,-4.691820458E0,5.391930291E0,0
1.845273761E2,-1.018485929E0,1.099146734E0,-3.186622895E0,3.521363743E0,0
1.845373021E2,-7.761050266E-1,1.116980742E0,-2.517543550E0,2.861469992E0,0
1.845472281E2,-5.489693499E-1,9.456304264E-1,-2.743237011E0,2.953122677E0,0
1.845571541E2,-9.576365143E-2,3.160069227E-1,-2.855440986E0,2.874469391E0,0
1.845670801E2,3.516585295E-1,-4.440591913E-1,-2.811396542E0,2.867891700E0,0
1.845770061E2,5.371772335E-1,-7.451218003E-1,-3.374845352E0,3.497620195E0,0
1.845869321E2,7.535417908E-1,-1.198031922E0,-3.425186955E0,3.706077629E0,0
1.845968581E2,1.299973741E0,-1.953965809E0,-4.444389388E0,5.025983599E0,0
1.846067841E2,1.321108795E0,-2.568414034E0,-5.177813541E0,5.928898056E0,0
1.846167105E2,1.002516818E0,-3.210000941E0,-5.184803302E0,6.179913534E0,0
1.846266365E2,7.795007971E-1,-4.047280707E0,-4.919436191E0,6.417862187E0,0
1.846365625E2,4.313289258E-1,-4.499739423E0,-5.066706503E0,6.790082055E0,0
1.846464885E2,-3.380456267E-1,-4.773173354E0,-5.131105982E0,7.016103428E0,0
1.846564145E2,-1.006597005E0,-5.039312298E0,-5.344508303E0,7.414288568E0,0
1.846663405E2,-1.395229855E0,-5.260009021E0,-5.363298916E0,7.640637179E0,0
1.846762655E2,-1.537336198E0,-5.374854183E0,-4.717344139E0,7.314765601E0,0
1.846861915E2,-1.426036787E0,-5.443297597E0,-3.960685782E0,6.881141003E0,0
1.846961175E2,-1.028172281E0,-5.551374022E0,-3.443475584E0,6.613048909E0,0
1.847060435E2,-5.568832639E-1,-5.729522896E0,-3.164414878E0,6.568947640E0,0
1.847159695E2,9.235384762E-3,-5.912962330E0,-2.755986280E0,6.523700574E0,0
1.847258955E2,4.336783370E-1,-6.099536456E0,-2.206532781E0,6.500862158E0,0
1.847358215E2,6.066758135E-1,-6.329810919E0,-1.476199173E0,6.527918949E0,0
1.847457475E2,5.359207034E-1,-6.505527935E0,-5.829019117E-1,6.553539452E0,0
1.847556735E2,3.929905235E-1,-6.515536614E0,6.764582393E-1,6.562336068E0,0
1.847655995E2,4.985372610E-3,-6.104482616E0,2.302032138E0,6.524115636E0,0
1.847755255E2,-5.371149972E-1,-5.111528919E0,3.774152586E0,6.376554568E0,0
1.847854515E2,-9.471445629E-1,-3.464223259E0,4.944442393E0,6.111091244E0,0
1.847953775E2,-1.368355759E0,-1.031194487E0,5.955225420E0,6.196811225E0,0
1.848053025E2,-1.195576676E0,3.088677063E0,6.179503562E0,7.011105039E0,0
1.848152285E2,1.644409827E0,9.898225129E0,5.680573515E0,1.153030181E1,0
1.848251545E2,4.087450201E0,1.665401623E1,6.083555431E0,1.819541570E1,0
1.848350805E2,3.989963083E0,1.956904970E1,5.712091761E0,2.077246986E1,0
1.848450065E2,2.717270403E0,1.651203063E1,3.820546441E0,1.716471058E1,0
1.848549325E2,1.123131428E0,8.167058117E0,3.021814152E0,8.780297447E0,0
1.848648585E2,5.924165010E-2,-1.793270874E-1,2.774508505E0,2.780928841E0,0
1.848747845E2,-1.786391625E0,-6.177220809E0,2.350752016E0,6.846552929E0,0
1.848847105E2,-4.476130121E0,-9.702987183E0,6.401332891E-1,1.070483404E1,0
1.848946365E2,-5.858083287E0,-1.087323547E1,-2.870684677E-1,1.235422186E1,0
1.849045625E2,-5.583505642E0,-1.041601946E1,1.470610697E0,1.190931117E1,0
1.849144885E2,-5.006410600E0,-6.528329737E0,5.136138096E0,9.698615921E0,0
1.849244145E2,-4.167818719E0,2.932986760E-1,6.474714278E0,7.705755120E0,0
1.849343405E2,-2.329718704E0,8.969006082E0,3.217932981E0,9.809472566E0,0
1.849442655E2,-2.846073747E-2,1.889824543E1,-2.643672962E0,1.908228228E1,0
1.849541915E2,2.646297777E0,2.532622525E1,-5.920422208E0,2.614329697E1,0
1.849641175E2,7.290892028E0,1.894588152E1,-2.017394650E0,2.040032878E1,0
1.849740435E2,6.905230148E0,2.808801255E0,-4.869216794E0,8.903978891E0,0
1.849839695E2,-1.926156159E0,-7.629639941E0,-1.324877793E1,1.540946462E1,0
1.849938955E2,-1.000115133E1,-1.211962212E1,-1.109270487E1,1.923424990E1,0
1.850038215E2,-1.152866976E1,-1.276447762E1,-1.618443219E0,1.727603756E1,0
1.850137475E2,-7.757789274E0,-1.116143187E1,5.531307548E0,1.467502024E1,0
1.850236735E2,-2.258577970E0,-7.889449859E0,6.801678298E0,1.065867821E1,0
1.850335995E2,1.676030107E0,-3.736084873E0,3.534483987E0,5.409249870E0,0
1.850435255E2,2.697050147E0,-4.446661323E-1,-3.911496373E0,4.771960953E0,0
1.850534515E2,2.215959369E0,2.480689427E0,-9.243332298E0,9.823618881E0,0
1.850633775E2,1.696867245E0,5.311472120E0,-1.135268377E1,1.264810355E1,0
1.850733035E2,1.990548329E0,7.519462026E0,-1.010902778E1,1.275527477E1,0
1.850832285E2,2.995957472E0,7.402059876E0,-7.687347282E0,1.108429338E1,0
1.850931545E2,3.809041460E0,4.724656082E0,-4.832839512E0,7.758060948E0,0
1.851030805E2,3.293977190E0,1.305655189E0,-2.012531228E0,4.074960508E0,0
1.851130065E2,1.249354396E0,-1.150358403E0,-1.299713248E-1,1.703262577E0,0
1.851229325E2,-1.314816606E0,-2.678796601E0,1.318377414E0,3.262332439E0,0
1.851328585E2,-3.120291204E0,-3.944486656E0,1.896596729E0,5.375153145E0,0
1.851427845E2,-3.534539828E0,-4.636918026E0,1.173955281E0,5.947449166E0,0
1.851527105E2,-3.052957007E0,-4.423202879E0,-1.816620268E-2,5.374532557E0,0
1.851626365E2,-2.178802360E0,-3.845758173E0,-5.947782645E-1,4.459909959E0,0
1.851725625E2,-1.125723207E0,-2.804328720E0,-8.872073865E-1,3.149388711E0,0
1.851824885E2,1.983151162E-1,-1.295527811E0,-1.285103980E0,1.835541727E0,0
1.851924145E2,1.471697694E0,-2.534206653E-1,-1.007868190E0,1.801642147E0,0
1.852023405E2,2.203490182E0,5.899372816E-2,6.330232210E-3,2.204288845E0,0
1.852122665E2,2.506443780E0,-2.822930467E-1,4.461905015E-1,2.561451884E0,0
