Time (s),Linear Acceleration x (m/s^2),Linear Acceleration y (m/s^2),Linear Acceleration z (m/s^2),Absolute acceleration (m/s^2),WalkingJumping
1.539271123E2,-1.312240469E0,6.165222323E-1,-4.562891545E-1,1.519958718E0,0
1.539370373E2,-1.130238354E0,5.755309117E-1,5.700813432E-1,1.390563664E0,0
1.539469613E2,-9.856891161E-1,-2.380611992E-1,1.642658878E0,1.930436313E0,0
1.539568863E2,-5.440073661E-1,-1.073124871E0,2.249472978E0,2.551013462E0,0
1.539668102E2,-5.328209848E-1,-1.835280195E0,2.079927113E0,2.824579330E0,0
1.539767353E2,-8.822444160E-1,-2.097412627E0,1.128223768E0,2.539760581E0,0
1.539866593E2,-1.162438897E0,-2.170190581E0,4.382195771E-1,2.500605476E0,0
1.539965843E2,-1.640723157E0,-2.025322890E0,1.579824845E-1,2.611295416E0,0
1.540065083E2,-1.884302959E0,-1.813001719E0,-1.649358471E-1,2.620071889E0,0
1.540164332E2,-1.600704375E0,-1.814013287E0,2.028640307E-2,2.419361535E0,0
1.540263573E2,-1.307392835E0,-1.562828597E0,4.207478774E-1,2.080561949E0,0
1.540362823E2,-1.184494229E0,-1.622092466E0,8.614960098E-1,2.185494434E0,0
1.540462063E2,-1.343822304E0,-1.246861435E0,1.592345049E0,2.428185450E0,0
1.540561302E2,-1.698211812E0,-3.032126302E-1,2.228248609E0,2.817969680E0,0
1.540660553E2,-1.907287925E0,2.090110624E-1,2.455618905E0,3.116327495E0,0
1.540759793E2,-2.038839460E0,2.334413141E-1,2.625880761E0,3.332658243E0,0
1.540859043E2,-2.034319562E0,-3.435894084E-1,2.844614574E0,3.514020751E0,0
1.540958283E2,-1.625511333E0,-9.996095824E-1,2.851911607E0,3.431458323E0,0
1.541057533E2,-8.148702391E-1,-1.357686052E0,2.274118846E0,2.771090300E0,0
1.541156773E2,-6.591156900E-2,-1.476495042E0,1.471237518E0,2.085406862E0,0
1.541256023E2,1.496016703E-1,-9.317339337E-1,1.229901148E0,1.550214700E0,0
1.541355263E2,-4.831323329E-1,-5.269861579E-2,1.596672281E0,1.668998612E0,0
1.541454513E2,-1.532775370E0,1.167765564E0,1.905447514E0,2.709945936E0,0
1.541553753E2,-2.320856372E0,2.686435989E0,1.781982239E0,3.972250410E0,0
1.541653003E2,-2.288952063E0,3.443465644E0,1.659731871E0,4.455498520E0,0
1.541752243E2,-1.060304046E0,3.408628517E0,2.480309065E0,4.346829431E0,0
1.541851492E2,-9.236408025E-4,3.448069156E0,4.303639306E0,5.514570974E0,0
1.541950733E2,-1.802139638E-1,3.660585625E0,5.473212537E0,6.586988664E0,0
1.542049983E2,-1.187664443E0,3.692881551E0,5.266898210E0,6.541264230E0,0
1.542149223E2,-2.856163117E0,3.387333543E0,4.555269846E0,6.354697448E0,0
1.542248473E2,-4.687985854E0,2.903206891E0,3.566553041E0,6.567048211E0,0
1.542347713E2,-6.040514077E0,2.098583824E0,2.884042349E0,7.014952933E0,0
1.542446953E2,-6.550486007E0,1.477191446E0,3.556080678E0,7.598465061E0,0
1.542546203E2,-6.161678910E0,2.329544749E0,4.273063338E0,7.851887418E0,0
1.542645443E2,-5.360420331E0,4.968144667E0,3.266558719E0,8.005433993E0,0
1.542744692E2,-4.090522036E0,7.374982590E0,1.852422477E0,8.634477851E0,0
1.542843933E2,-2.649944977E0,8.347126631E0,1.071328021E0,8.822951610E0,0
1.542943183E2,-1.317826753E0,7.106655618E0,-1.708825386E-1,7.229828647E0,0
1.543042423E2,1.543211773E-2,4.435608916E0,-1.970683583E0,4.853705635E0,0
1.543141673E2,1.851964201E0,2.113390728E0,-2.999662560E0,4.110251482E0,0
1.543240913E2,3.413263898E0,1.170707883E0,-2.933297832E0,4.650286395E0,0
1.543340163E2,4.119076329E0,1.845857223E0,-2.095615193E0,4.976502962E0,0
1.543439403E2,3.176604568E0,4.135619271E0,-1.296900153E0,5.373649909E0,0
1.543538652E2,1.554237283E0,6.532468396E0,-3.097223353E-1,6.721958406E0,0
1.543637893E2,2.774796188E-2,8.343891367E0,8.132330918E-1,8.383474289E0,0
1.543737143E2,-4.803461346E-1,8.459324759E0,1.331838436E0,8.576986733E0,0
1.543836383E2,-2.517789133E-2,7.374339396E0,1.042258004E0,7.447671932E0,0
1.543935633E2,4.099172992E-1,6.006518950E0,7.644379310E-1,6.068827518E0,0
1.544034873E2,1.183083004E0,4.347990729E0,2.495889848E-1,4.512981656E0,0
1.544134123E2,1.975583257E0,3.719648935E0,-4.093514349E-1,4.231581974E0,0
1.544233363E2,2.518272405E0,3.581131904E0,-1.564613167E0,4.649109160E0,0
1.544332613E2,2.250180930E0,3.203542691E0,-5.481432552E0,6.735881740E0,0
1.544431852E2,1.599456725E0,2.477865222E0,-7.889039969E0,8.422293602E0,0
1.544531103E2,8.027344892E-1,5.887918121E-1,-7.684447063E0,7.748663441E0,0
1.544630343E2,-1.945484221E-2,-1.034161364E0,-5.574247745E0,5.669400863E0,0
1.544729583E2,-4.687389730E-1,-2.258842556E0,-3.597102112E0,4.273315987E0,0
1.544828833E2,-2.865866754E-1,-3.312086894E0,-3.094137193E0,4.541556615E0,0
1.544928073E2,-1.177485829E0,-3.940972479E0,-4.149966000E0,5.842940592E0,0
1.545027323E2,-2.475389510E0,-4.279244429E0,-5.617041178E0,7.482689203E0,0
1.545126563E2,-2.565401256E0,-4.520096505E0,-6.319689973E0,8.182361357E0,0
1.545225812E2,-1.898420037E0,-4.978208894E0,-6.132151641E0,8.123413456E0,0
1.545325053E2,-1.209352131E0,-4.990209720E0,-5.820802610E0,7.761859870E0,0
1.545424303E2,-1.571746916E-1,-4.941568487E0,-5.790509940E0,7.614053346E0,0
1.545523543E2,8.750812845E-1,-4.803136826E0,-6.035597738E0,7.763010413E0,0
1.545622793E2,1.393879586E0,-4.887134417E0,-6.343697471E0,8.128313522E0,0
1.545722033E2,1.506911089E0,-5.218910696E0,-6.450467044E0,8.433050158E0,0
1.545821283E2,1.130762922E0,-5.582037991E0,-6.266270396E0,8.467816577E0,0
1.545920523E2,5.336041827E-1,-6.001417254E0,-6.034292055E0,8.527275244E0,0
1.546019773E2,-7.645044431E-2,-6.508158597E0,-5.680316822E0,8.638748300E0,0
1.546119012E2,-6.201998386E-1,-6.903399970E0,-5.145710573E0,8.632491893E0,0
1.546218263E2,-8.205776332E-1,-7.023664917E0,-4.439629462E0,8.349582401E0,0
1.546317503E2,-7.581131440E-1,-6.978188782E0,-3.471485501E0,7.830776832E0,0
1.546416753E2,-7.134699449E-1,-6.740120566E0,-2.316905116E0,7.162842587E0,0
1.546515993E2,-4.372457233E-1,-6.093558848E0,-9.316175741E-1,6.179850691E0,0
1.546615243E2,-2.089502513E-3,-5.028625926E0,9.520138317E-1,5.117950118E0,0
1.546714483E2,4.854332122E-1,-3.795373301E0,3.256478119E0,5.024455556E0,0
1.546813733E2,9.711837821E-1,-2.244299362E0,5.655518780E0,6.161572059E0,0
1.546912972E2,1.640662492E0,-2.346253753E-2,7.384208912E0,7.564315247E0,0
1.547012223E2,2.084443502E0,3.645237268E0,8.545243161E0,9.521231020E0,0
1.547111463E2,1.103934581E0,9.271049854E0,1.002633645E1,1.370030874E1,0
1.547210703E2,7.938880174E-1,1.482363893E1,1.106302791E1,1.851380879E1,0
1.547309953E2,1.360095690E0,1.730296946E1,8.499149560E0,1.932558293E1,0
1.547409193E2,6.190263024E-1,1.631231664E1,4.289091141E0,1.687812699E1,0
1.547508443E2,-9.084225467E-1,1.079580898E1,1.934782264E0,1.100536712E1,0
1.547607683E2,-1.847703482E0,3.825274208E0,1.725131516E0,4.585063758E0,0
1.547706933E2,-1.096105159E0,-8.434877551E-1,1.263942322E0,1.873624377E0,0
1.547806172E2,1.062579856E0,-4.245052836E0,5.243595886E-1,4.407323735E0,0
1.547905423E2,2.634989846E0,-7.407220044E0,-2.604636365E-1,7.866252067E0,0
1.548004663E2,3.289735327E0,-1.024163561E1,-5.877024758E-1,1.077306144E1,0
1.548103913E2,3.371173300E0,-9.961339974E0,-1.313512677E-1,1.051714584E1,0
1.548203153E2,2.278528085E0,-4.270080673E0,1.840212321E0,5.177997738E0,0
1.548302403E2,8.294794343E-1,3.507737069E0,1.677989217E0,3.975915402E0,0
1.548401643E2,-6.760138509E-1,1.241998891E1,3.572607833E-1,1.244350250E1,0
1.548500893E2,-3.519652525E0,2.059161077E1,1.025706291E0,2.091541206E1,0
1.548600135E2,-6.552742447E0,2.373837174E1,2.008496065E0,2.470794979E1,0
1.548699385E2,-5.823656051E0,1.212315851E1,-5.091926714E0,1.438101734E1,0
1.548798625E2,-1.493276405E0,-4.429602656E0,-1.410446882E1,1.485891298E1,0
1.548897875E2,5.783821310E0,-1.453371877E1,-1.414576537E1,2.108990868E1,0
1.548997115E2,1.240027911E1,-1.961873817E1,-6.881143713E0,2.420768366E1,0
1.549096365E2,1.300535600E1,-1.661878559E1,2.423521199E0,2.124139295E1,0
1.549195605E2,4.324752139E0,-8.477008494E0,4.504369541E0,1.052865134E1,0
1.549294855E2,-3.282922444E0,-1.893013848E0,-1.030823774E0,3.927299181E0,0
1.549394095E2,-5.807487915E0,2.589804318E0,-8.833897394E0,1.088447268E1,0
1.549493345E2,-5.846092987E0,5.406097026E0,-1.233432720E1,1.468122323E1,0
1.549592585E2,-4.556674347E0,6.788375883E0,-9.757176254E0,1.272980034E1,0
1.549691835E2,-3.270295089E0,6.985594865E0,-2.461692700E0,8.096499030E0,0
1.549791075E2,-2.646248075E0,7.367453130E0,4.319895150E0,8.941112269E0,0
1.549890315E2,-2.872433580E0,5.335031136E0,1.301878764E0,6.197444652E0,0
1.549989565E2,-3.637404338E0,2.937747563E0,-2.142579152E0,5.143123223E0,0
1.550088805E2,-4.019664015E0,7.789257234E-1,-2.258592588E0,4.676073626E0,0
1.550188055E2,-2.647566622E0,-1.330543862E0,-1.039997032E0,3.140310465E0,0
1.550287295E2,-2.217969496E-1,-2.417580428E0,-1.281564952E-1,2.431113552E0,0
1.550386545E2,1.415281419E0,-2.581270891E0,-7.166365045E-1,3.029777020E0,0
1.550485785E2,2.057945529E0,-2.383018706E0,-9.850751585E-1,3.299134890E0,0
1.550585035E2,2.041576834E0,-2.275176753E0,-8.967601289E-1,3.185693638E0,0
1.550684275E2,1.314696153E0,-2.136741584E0,-1.667183270E0,3.012240134E0,0
1.550783525E2,2.565085799E-1,-1.555647047E0,-1.548504673E0,2.209909751E0,0
1.550882765E2,-2.745313796E-1,-5.822411764E-1,-7.649777021E-1,9.997815514E-1,0
1.550982015E2,-7.764451884E-1,1.094949603E-2,-1.915180204E-1,7.997913316E-1,0
1.551081255E2,-1.039512736E0,-1.930773997E-1,1.056999419E0,1.495029559E0,0
1.551180505E2,-6.890377928E-1,-6.085062844E-1,1.977588560E0,2.180804780E0,0
1.551279745E2,-5.203015844E-1,-1.288970743E0,1.806171001E0,2.279125491E0,0
1.551378995E2,-6.674448294E-1,-1.883851261E0,1.249001516E0,2.356773846E0,0
1.551478235E2,-6.903276155E-1,-2.166188747E0,1.067974058E0,2.511870716E0,0
1.551577485E2,-9.602315086E-1,-2.198537298E0,9.467402279E-1,2.579133160E0,0
1.551676725E2,-1.573395246E0,-2.099866703E0,7.096695471E-1,2.718205960E0,0
1.551775975E2,-2.101364467E0,-2.000473393E0,3.182252833E-1,2.918714400E0,0
1.551875215E2,-2.449242809E0,-1.286830078E0,4.252492833E-1,2.799206841E0,0
1.551974465E2,-2.504843690E0,-8.850497639E-1,9.954498001E-1,2.836983486E0,0
1.552073705E2,-2.316466721E0,-8.048464304E-1,1.730722039E0,3.001532045E0,0
1.552172955E2,-2.309657784E0,-6.491882873E-1,2.156788763E0,3.226097066E0,0
1.552272195E2,-2.498940926E0,-3.549914789E-1,2.123447939E0,3.298447491E0,0
1.552371445E2,-2.624595251E0,-3.469761157E-1,1.990408726E0,3.312192560E0,0
1.552470685E2,-2.317584123E0,-2.750881076E-1,2.082807598E0,3.128091611E0,0
1.552569935E2,-1.741004660E0,-6.212918061E-1,2.433885097E0,3.056288173E0,0
1.552669175E2,-1.091428337E0,-1.393687944E0,2.769341905E0,3.286766874E0,0
1.552768415E2,-4.667159095E-1,-1.690265154E0,2.503656120E0,3.056650781E0,0
1.552867665E2,2.122415029E-2,-1.012690973E0,1.676170002E0,1.958453305E0,0
1.552966905E2,2.809069642E-1,8.343625903E-2,8.313185298E-1,8.814538161E-1,0
1.553066155E2,1.735345432E-1,8.264992547E-1,5.111356719E-1,9.871549680E-1,0
1.553165395E2,-4.206600961E-1,1.446149163E0,7.064417379E-1,1.663539073E0,0
1.553264645E2,-1.391044710E0,2.035353788E0,9.042566979E-1,2.625899961E0,0
1.553363885E2,-1.808414578E0,2.549618744E0,1.204539434E0,3.349900636E0,0
1.553463135E2,-1.329821877E0,2.673690813E0,1.790347412E0,3.481722655E0,0
1.553562375E2,-6.384000282E-1,3.321040151E0,3.100973758E0,4.588343985E0,0
1.553661625E2,-5.962508127E-1,3.980310792E0,4.682407025E0,6.174408845E0,0
1.553760865E2,-1.558638190E0,4.090640734E0,4.980141984E0,6.630573791E0,0
1.553860115E2,-3.269004024E0,3.802915040E0,4.073681470E0,6.460915634E0,0
1.553959355E2,-5.346969396E0,3.220024822E0,2.943736281E0,6.901030711E0,0
1.554058605E2,-6.873169865E0,2.134010934E0,2.633307602E0,7.663470205E0,0
1.554157845E2,-7.546000784E0,1.200066168E0,3.319225760E0,8.330639008E0,0
1.554257095E2,-6.993295063E0,2.301712587E0,3.546966623E0,8.172210772E0,0
1.554356335E2,-5.897829736E0,4.551251054E0,2.914924711E0,7.999691733E0,0
1.554455585E2,-4.482514111E0,6.474282169E0,2.444754924E0,8.245367729E0,0
1.554554825E2,-2.752788438E0,7.297946109E0,1.963755802E0,8.043270382E0,0
1.554654075E2,-1.466741156E0,6.463599306E0,8.323007159E-1,6.679982791E0,0
1.554753315E2,-8.109330896E-1,4.758275818E0,-8.154526949E-1,4.895279801E0,0
1.554852565E2,1.732155776E-1,2.864759694E0,-2.580970345E0,3.859826377E0,0
1.554951805E2,1.769660402E0,1.672424129E0,-3.639071964E0,4.378532307E0,0
1.555051055E2,2.857336653E0,1.585118183E0,-2.970625287E0,4.416060122E0,0
1.555150295E2,2.913597978E0,2.861602782E0,-1.337100930E0,4.297169133E0,0
1.555249545E2,2.277106042E0,4.850320932E0,3.421895850E-1,5.369163695E0,0
1.555348785E2,1.307730950E0,6.407312254E0,1.491531157E0,6.707344910E0,0
1.555448035E2,3.653973301E-1,6.898021116E0,1.463983755E0,7.061123067E0,0
1.555547275E2,-1.507137011E-1,6.628186147E0,9.055356301E-1,6.691454326E0,0
1.555646525E2,-2.493517706E-1,5.511518816E0,4.497562797E-1,5.535458127E0,0
1.555745765E2,2.154635745E-1,3.948941649E0,-2.648649819E-1,3.963674830E0,0
1.555845015E2,8.762886614E-1,2.751434222E0,-5.131985696E-1,2.932856094E0,0
1.555944255E2,1.746425029E0,2.454404438E0,-1.628652458E0,3.424413870E0,0
1.556043505E2,1.796941025E0,2.414394865E0,-5.378630900E0,6.163438161E0,0
1.556142745E2,9.019473401E-1,2.378742637E0,-7.452514915E0,7.874763749E0,0
1.556241995E2,-7.981874202E-2,1.645691244E0,-7.854065434E0,8.025024270E0,0
1.556341235E2,-7.546593399E-1,2.722206330E-1,-6.433304297E0,6.483133422E0,0
1.556440485E2,-5.346900107E-1,-1.059685630E0,-3.037506617E0,3.261176703E0,0
1.556539725E2,1.957511853E-1,-1.813280046E0,-2.161882272E0,2.828433844E0,0
1.556638975E2,-4.420188785E-1,-2.459013798E0,-3.549735280E0,4.340823667E0,0
1.556738215E2,-1.468591800E0,-3.175698250E0,-4.451975565E0,5.662323523E0,0
1.556837455E2,-1.971045379E0,-3.348562995E0,-4.813270635E0,6.185908844E0,0
1.556936705E2,-1.792550205E0,-3.916955625E0,-5.378460746E0,6.890835769E0,0
1.557035945E2,-1.208755496E0,-4.432056733E0,-5.872062226E0,7.455557090E0,0
1.557135195E2,-5.328171475E-1,-4.740404972E0,-6.114122336E0,7.754858178E0,0
1.557234435E2,2.608097917E-1,-4.770193613E0,-6.352253702E0,7.948200799E0,0
1.557333685E2,9.146431071E-1,-4.619966948E0,-6.438278523E0,7.976972919E0,0
1.557432925E2,1.289127887E0,-4.688613260E0,-6.427875742E0,8.059933719E0,0
1.557532175E2,1.397971322E0,-4.977230070E0,-6.219210250E0,8.087380238E0,0
1.557631415E2,1.242795866E0,-5.338983269E0,-5.941890260E0,8.084265197E0,0
1.557730665E2,8.478779908E-1,-5.789804766E0,-5.558345073E0,8.070683754E0,0
1.557829905E2,3.422552200E-1,-6.331865045E0,-5.039004734E0,8.099458149E0,0
1.557929155E2,-1.610758808E-1,-6.650351188E0,-4.499207327E0,8.030939106E0,0
1.558028395E2,-7.114729746E-1,-6.668538367E0,-3.912518173E0,7.764238289E0,0
1.558127645E2,-9.557165810E-1,-6.492624884E0,-3.235093097E0,7.316652200E0,0
1.558226885E2,-8.784849487E-1,-6.255629048E0,-2.372506289E0,6.747845336E0,0
1.558326135E2,-6.989521855E-1,-5.770796637E0,-1.216286637E0,5.938853523E0,0
1.558425375E2,-4.382542218E-1,-4.789077196E0,2.706760910E-1,4.816699357E0,0
1.558524625E2,-1.629981530E-1,-3.524829649E0,2.241583915E0,4.180393630E0,0
1.558623871E2,3.701430765E-1,-2.012808679E0,4.446142091E0,4.894546370E0,0
1.558723121E2,1.411036633E0,-1.790242016E-1,6.639318661E0,6.789965120E0,0
1.558822361E2,2.377375266E0,2.401487721E0,8.253394595E0,8.918384314E0,0
1.558921611E2,1.523302881E0,6.794528323E0,1.006134373E1,1.223587776E1,0
1.559020851E2,-9.898561344E-2,1.270536110E1,1.235519123E1,1.772249275E1,0
1.559120101E2,-2.698906638E-1,1.714115829E1,1.186702474E1,2.084990227E1,0
1.559219341E2,-2.991194330E-1,1.811947699E1,7.374251103E0,1.956487921E1,0
1.559318591E2,-7.591944404E-1,1.426483339E1,2.525516813E0,1.450655311E1,0
1.559417831E2,-9.675794122E-1,6.428983789E0,8.456325138E-1,6.556152593E0,0
1.559517081E2,-3.990962957E-1,3.535782069E-1,6.462901148E-1,8.378462354E-1,0
1.559616321E2,1.390383682E0,-4.014821059E0,4.789132744E-1,4.275665193E0,0
1.559715571E2,2.926394609E0,-7.536356387E0,-2.619277793E-1,8.088823101E0,0
1.559814811E2,3.251375839E0,-1.019179044E1,-6.909578723E-1,1.072014272E1,0
1.559914061E2,3.039113140E0,-1.013303645E1,-6.115754879E-1,1.059663441E1,0
1.560013301E2,2.690641891E0,-5.189793901E0,7.739819026E-1,5.896826477E0,0
1.560112551E2,2.438804213E0,1.624706756E0,2.835691431E0,4.077816073E0,0
1.560211791E2,7.645215462E-1,9.390876845E0,2.169060314E0,9.668396131E0,0
1.560311041E2,-1.552747851E0,1.730806940E1,-6.539116681E-2,1.737770320E1,0
1.560410281E2,-4.503429016E0,2.110256387E1,-3.515559474E-1,2.158060857E1,0
1.560509531E2,-4.768473946E0,1.454807837E1,-8.776816875E-1,1.533477268E1,0
1.560608771E2,-1.996557951E0,-6.892335284E-1,-8.708172902E0,8.960667486E0,0
1.560708021E2,3.814710628E0,-1.182793727E1,-1.421446898E1,1.888129354E1,0
1.560807261E2,1.072756379E1,-1.867077938E1,-1.091817951E1,2.414301704E1,0
1.560906511E2,1.385036871E1,-1.936816861E1,-4.245595750E0,2.418643736E1,0
1.561005751E2,8.884796821E0,-1.177719864E1,4.072774275E0,1.530455856E1,0
1.561105001E2,-3.927909507E-1,-3.461723574E0,4.018258052E0,5.318290384E0,0
1.561204241E2,-4.867790366E0,2.096606296E0,-4.119444411E0,6.712746328E0,0
1.561303491E2,-6.217353174E0,5.409994780E0,-1.093287357E1,1.369128367E1,0
1.561402731E2,-5.286118008E0,7.398842154E0,-1.299572915E1,1.586111235E1,0
1.561501981E2,-3.594457124E0,7.681234018E0,-8.292467444E0,1.186113377E1,0
1.561601221E2,-2.820919902E0,7.755641007E0,9.185952401E-1,8.303696390E0,0
1.561700471E2,-4.044365577E0,6.549705988E0,4.736459271E0,9.038229245E0,0
1.561799711E2,-4.673342087E0,2.879425680E0,3.476994163E-1,5.500192123E0,0
1.561898961E2,-3.552755367E0,-3.432865226E-1,-9.233116043E-1,3.686790020E0,0
1.561998201E2,-1.150605229E0,-2.372503658E0,-4.929495156E-1,2.682473714E0,0
1.562097451E2,8.588624970E-1,-3.302711468E0,-1.739932573E-1,3.416990121E0,0
1.562196691E2,1.627287133E0,-3.712308340E0,-2.817673820E-1,4.063088663E0,0
1.562295941E2,1.031132945E0,-3.574026952E0,-8.282235986E-1,3.810886791E0,0
1.562395181E2,-1.828324566E-1,-2.651697680E0,-1.843951031E0,3.234978161E0,0
1.562494431E2,-1.384109181E0,-1.186034605E0,-2.322581300E0,2.952426156E0,0
1.562593671E2,-2.132035014E0,-5.742608964E-2,-2.148133129E0,3.027102079E0,0
1.562692921E2,-2.583646030E0,6.974798566E-1,-1.534474863E0,3.084853006E0,0
1.562792161E2,-1.875854901E0,1.263569854E0,-5.303360277E-1,2.323079140E0,0
1.562891411E2,-1.232625219E0,1.110744687E0,8.414198142E-2,1.661384532E0,0
1.562990651E2,-8.352333869E-1,2.073574698E-1,5.966048616E-1,1.047162495E0,0
1.563089901E2,7.220573120E-2,-1.111483190E0,1.294021568E0,1.707366501E0,0
1.563189141E2,8.444458213E-1,-2.156122180E0,1.101293832E0,2.564137224E0,0
1.563288381E2,1.199393300E0,-2.393518551E0,5.723184149E-1,2.737704095E0,0
1.563387631E2,1.227180877E0,-2.350507017E0,3.836989323E-1,2.679194098E0,0
1.563486871E2,7.100996829E-1,-2.666269526E0,-2.597925223E-2,2.759331381E0,0
1.563586121E2,2.243620500E-2,-2.309432666E0,-8.975265527E-1,2.477808818E0,0
1.563685371E2,-4.163169305E-1,-1.803867198E0,-9.445089304E-1,2.078305506E0,0
1.563784611E2,-7.437364487E-1,-1.957082959E0,1.956910320E-1,2.102763086E0,0
1.563883851E2,-1.069176758E0,-2.005202036E0,1.063957021E0,2.509178887E0,0
1.563983101E2,-1.703605576E0,-1.264376185E0,1.468828758E0,2.580383114E0,0
1.564082341E2,-2.327885163E0,-5.754812104E-1,1.708554075E0,2.944381936E0,0
1.564181591E2,-2.349682560E0,-7.126820326E-2,1.901050115E0,3.023256329E0,0
1.564280831E2,-2.058904619E0,1.612913507E-1,2.421788377E0,3.182791553E0,0
1.564380081E2,-1.796604372E0,-1.142119092E-1,3.220185621E0,3.689231229E0,0
1.564479321E2,-1.739763588E0,-7.225205576E-1,3.727645587E0,4.176620035E0,0
1.564578571E2,-1.841196700E0,-1.113696946E0,3.224744110E0,3.876764211E0,0
1.564677811E2,-1.847793529E0,-8.401092339E-1,2.119596963E0,2.934759911E0,0
1.564777061E2,-1.535553382E0,-3.971955121E-2,1.703093945E0,2.293475707E0,0
1.564876301E2,-1.265804221E0,7.212540507E-1,1.818251349E0,2.329915385E0,0
1.564975551E2,-1.682235903E0,1.701533323E0,1.392196465E0,2.768274604E0,0
1.565074791E2,-2.247335675E0,2.518541377E0,8.389424220E-1,3.478130632E0,0
1.565174041E2,-1.773017435E0,3.155282112E0,1.831964531E0,4.056536709E0,0
1.565273281E2,-8.668109827E-1,3.582991319E0,4.274563733E0,5.644562266E0,0
1.565372531E2,-6.742437525E-1,3.965675211E0,6.107689229E0,7.313347540E0,0
1.565471771E2,-1.181651094E0,4.298094683E0,6.527878332E0,7.904626034E0,0
1.565571021E2,-2.234304862E0,4.494334257E0,5.613827548E0,7.530353137E0,0
1.565670261E2,-3.966044755E0,4.048438455E0,3.837700418E0,6.844509436E0,0
1.565769511E2,-6.063810554E0,2.922967556E0,2.512785086E0,7.185236715E0,0
1.565868751E2,-7.417833325E0,1.392676960E0,2.722936355E0,8.023601607E0,0
1.565968001E2,-7.925140679E0,1.598843352E0,3.336683207E0,8.746291195E0,0
1.566067241E2,-7.138383780E0,4.062262443E0,3.124488335E0,8.787543826E0,0
1.566166491E2,-4.917908898E0,6.094288580E0,2.585013109E0,8.246725047E0,0
1.566265731E2,-2.563957871E0,6.761727782E0,1.723911494E0,7.434158554E0,0
1.566364981E2,-5.984166214E-1,6.596028800E0,4.795897973E-1,6.640459680E0,0
1.566464221E2,1.071853832E0,6.026953214E0,-8.266163452E-1,6.177081048E0,0
1.566563471E2,3.181049037E0,4.204038126E0,-2.158781494E0,5.696783925E0,0
1.566662711E2,4.778974376E0,2.515172212E0,-3.018780617E0,6.186899365E0,0
1.566761961E2,5.181220713E0,1.550824263E0,-2.835483270E0,6.106559534E0,0
1.566861201E2,4.600236688E0,2.609538086E0,-1.895844485E0,5.618371020E0,0
1.566960451E2,3.279722555E0,5.237991915E0,-6.477527958E-1,6.213913664E0,0
1.567059691E2,1.829605911E0,7.549034320E0,7.034329069E-1,7.799371436E0,0
1.567158941E2,9.180434091E-1,8.239736084E0,1.423026933E0,8.411959349E0,0
1.567258181E2,4.325560371E-1,7.649883587E0,1.756196018E0,7.860791822E0,0
1.567357431E2,3.888718909E-1,6.232482260E0,1.509333152E0,6.424417719E0,0
1.567456671E2,7.329352527E-1,4.676822349E0,5.066781932E-1,4.760943621E0,0
1.567555921E2,1.311827656E0,3.858508612E0,-1.187769766E-1,4.077142195E0,0
1.567655161E2,2.220770604E0,3.451711972E0,-1.255850360E-1,4.106325513E0,0
1.567754411E2,3.107781963E0,3.568593135E0,-1.114142065E0,4.861530441E0,0
1.567853651E2,3.156691583E0,3.293054207E0,-3.987993448E0,6.059125309E0,0
1.567952901E2,2.219083537E0,2.454076994E0,-6.645753522E0,7.423803978E0,0
1.568052141E2,8.469447751E-1,1.576261405E0,-8.213982022E0,8.406629297E0,0
1.568151391E2,-5.486377396E-1,-2.046180493E-1,-7.599641971E0,7.622167015E0,0
1.568250631E2,-1.261141798E0,-1.724076678E0,-5.759355390E0,6.142726881E0,0
1.568349881E2,-2.520691106E0,-2.853458780E0,-5.548541046E0,6.729221233E0,0
1.568449121E2,-2.499826779E0,-4.510040463E0,-5.247746240E0,7.357203239E0,0
1.568548366E2,-2.026355216E0,-5.465915796E0,-4.112951078E0,7.134333713E0,0
1.568647606E2,-2.040062843E0,-5.946668605E0,-4.122488179E0,7.517954023E0,0
1.568746856E2,-1.685077504E0,-6.456760987E0,-4.950209502E0,8.308659504E0,0
1.568846096E2,-6.009350172E-1,-6.539823609E0,-5.727043676E0,8.713750341E0,0
1.568945346E2,3.094929052E-1,-6.330295068E0,-6.317178594E0,8.948472881E0,0
1.569044586E2,8.466163078E-1,-6.029234213E0,-6.507790807E0,8.911776791E0,0
1.569143836E2,1.150465407E0,-5.758159050E0,-6.563180897E0,8.806549255E0,0
1.569243076E2,1.295897209E0,-5.742376830E0,-6.528750737E0,8.790837697E0,0
1.569342326E2,1.128456780E0,-5.849011332E0,-6.387941013E0,8.734422629E0,0
1.569441566E2,7.729608326E-1,-6.173447016E0,-6.195309171E0,8.780135092E0,0
1.569540816E2,3.023694617E-1,-6.694174315E0,-5.788532996E0,8.854970993E0,0
1.569640056E2,-3.481926289E-1,-7.019288276E0,-5.195965637E0,8.740120417E0,0
1.569739306E2,-8.296666914E-1,-7.355592638E0,-4.451275946E0,8.637531327E0,0
1.569838546E2,-1.215808188E0,-7.668021650E0,-3.427023858E0,8.486532749E0,0
1.569937796E2,-1.484704826E0,-7.685115985E0,-2.177221858E0,8.124386201E0,0
1.570037036E2,-1.220568991E0,-7.199128164E0,-6.349491477E-1,7.329419855E0,0
1.570136286E2,-6.451947851E-1,-5.703367715E0,1.114541284E0,5.846954924E0,0
1.570235526E2,2.084678560E-3,-3.528004687E0,3.176210174E0,4.747118335E0,0
