"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.118161379E1,8.858417108E0,-5.870680529E0,-1.908004940E0,1.079707953E1
2.119157379E1,1.179802993E1,-5.013808497E0,2.957974252E0,1.315604035E1
2.120153379E1,1.526763205E1,-3.448670835E0,1.812820455E1,2.395048473E1
2.121149379E1,1.192308550E1,-3.407896446E0,1.591518662E1,2.017589877E1
2.122145379E1,6.555211142E0,-4.202591525E0,3.916451011E0,8.716143480E0
2.123141379E1,3.790220734E0,-4.112404656E0,4.056372542E0,6.908820701E0
2.124137379E1,3.836886778E0,-2.840785525E0,4.442066581E0,6.521021243E0
2.125133379E1,5.345346209E0,-6.236026257E-1,2.358655697E0,5.875786163E0
2.126129379E1,5.618869602E0,1.283077335E0,3.275195056E0,6.629093883E0
2.127125379E1,5.290316309E0,4.290381621E0,6.918308616E0,9.708646415E0
2.128121379E1,4.744791846E0,6.898647353E0,6.789123741E0,1.077945203E1
2.129117379E1,3.253423826E0,7.156275090E0,2.932515475E0,8.390273343E0
2.130113379E1,1.890924346E0,7.428293409E0,1.769772376E0,7.866843847E0
2.131109379E1,1.139110041E0,8.554395223E0,2.907101429E0,9.106398192E0
2.132105379E1,7.499107430E-1,9.796948430E0,3.652917586E0,1.048267006E1
2.133101379E1,4.927993883E-1,1.064645589E1,3.040465600E0,1.108306390E1
2.134097379E1,3.379390977E-1,1.111049561E1,2.119821642E0,1.131596038E1
2.135093379E1,1.270017432E-1,1.092591070E1,7.942356344E-1,1.095547645E1
2.136089379E1,-1.951134002E-1,1.061750750E1,-1.894907176E-1,1.062099061E1
2.137085379E1,-4.642228029E-1,1.051313704E1,-7.440536602E-1,1.054965256E1
2.138081379E1,-6.398885831E-1,1.036760218E1,-1.087764764E0,1.044413063E1
2.139077379E1,-7.452678345E-1,9.383284820E0,-1.710219362E0,9.566938299E0
2.140073379E1,-7.570144522E-1,7.913487763E0,-2.508804009E0,8.336093630E0
2.141069379E1,-7.125839455E-1,6.671283050E0,-3.094602047E0,7.388528625E0
2.142065479E1,-1.892252541E-1,4.363466554E0,-3.242742425E0,5.439763322E0
2.143061479E1,5.211690554E-1,-3.313931690E0,2.712921537E0,4.314360172E0
2.144057479E1,2.412004816E0,-1.307403740E1,1.047260999E1,1.692405924E1
2.145053479E1,6.971096109E0,-1.923654428E1,2.050749273E1,2.896891566E1
2.146049479E1,8.545554818E0,-2.633370285E1,1.775070597E1,3.288735281E1
2.147045479E1,9.643299390E0,-2.864057443E1,4.171566784E0,3.050701061E1
2.148041479E1,9.621750646E0,-2.921000436E1,-4.106151059E0,3.102680964E1
2.149037479E1,7.130967171E0,-2.620820756E1,-8.986502706E0,2.860905569E1
2.150033479E1,5.645540507E0,-1.965813320E1,-8.039159045E0,2.197595064E1
2.151029479E1,5.324775120E0,-1.242607118E1,-3.029778644E0,1.385424244E1
2.152025479E1,4.209135144E0,-7.102453809E0,1.741879696E-1,8.257845374E0
2.153021479E1,2.421690436E0,-4.068886753E0,5.109285343E-1,4.762506897E0
2.154017479E1,7.963609511E-1,-2.619102377E0,-6.532003543E-1,2.814348722E0
2.155013479E1,-1.085442030E-1,-1.787671580E0,-2.082087952E0,2.746387038E0
2.156009479E1,-4.909339803E-1,-8.287440008E-1,-2.928293200E0,3.082650460E0
2.157005479E1,-7.729755968E-1,5.007619804E-1,-3.248239684E0,3.376287144E0
2.158001479E1,-1.332970164E0,2.094766177E0,-3.123613884E0,3.990215344E0
2.158997479E1,-2.215348628E0,3.977780702E0,-3.036351792E0,5.472653932E0
2.159993479E1,-3.227701339E0,5.687955624E0,-3.120044159E0,7.246072776E0
2.160989479E1,-3.935048080E0,7.165202619E0,-3.163016809E0,8.765238576E0
2.161985479E1,-4.361489611E0,8.461498754E0,-3.082852944E0,1.000617485E1
2.162981479E1,-4.753599215E0,9.731239175E0,-2.767589495E0,1.117825000E1
2.163977479E1,-4.967015569E0,1.096731250E1,-2.349443701E0,1.226674663E1
2.164973479E1,-4.924632027E0,1.165048831E1,-2.124140249E0,1.282567153E1
2.165969479E1,-4.750541705E0,1.173839067E1,-2.062176136E0,1.283004413E1
2.166965479E1,-4.554484857E0,1.171689163E1,-2.155759068E0,1.275445722E1
2.167961479E1,-4.455685916E0,1.161170139E1,-2.386053557E0,1.266404350E1
2.168957479E1,-4.488801037E0,1.136810872E1,-2.759151085E0,1.252981027E1
2.169953479E1,-4.686761154E0,1.114635307E1,-3.048741750E0,1.247003381E1
2.170949579E1,-5.084160442E0,1.114592389E1,-3.326014377E0,1.269419861E1
2.171945579E1,-5.728532377E0,1.122244172E1,-4.309083356E0,1.331643649E1
2.172941579E1,-5.365201600E0,8.874010463E0,-2.992442418E0,1.079296815E1
2.173937579E1,-4.204537479E0,7.855806150E0,-7.605642968E-1,8.942610565E0
2.174933579E1,-3.399429678E0,8.064695005E0,8.574357033E-3,8.751885579E0
2.175929579E1,-2.941237181E0,7.573270444E0,6.992284665E-1,8.154398924E0
2.176925579E1,-3.224310831E0,6.024388626E0,3.803853225E0,7.820405233E0
2.177921579E1,-4.290481024E0,4.664591728E0,5.426578068E0,8.343524012E0
2.178917579E1,-7.723594757E0,-4.138977912E0,1.768203510E1,1.973421950E1
2.179913579E1,-8.013108530E0,-4.443015584E0,5.745927844E0,1.081508126E1
2.180909579E1,-7.931285518E0,-4.474748424E0,-1.974867851E0,9.318195450E0
2.181905579E1,-8.630252321E0,-6.037124446E0,-3.361622166E0,1.105570578E1
2.182901579E1,-9.179239798E0,-6.525737082E0,-5.559579420E0,1.255996063E1
2.183897579E1,-9.219226567E0,-6.633681945E0,-7.380410560E0,1.354512217E1
2.184893579E1,-8.349978318E0,-6.244859061E0,-8.890248765E0,1.370244233E1
2.185889579E1,-7.612553793E0,-6.759207632E0,-1.027449696E1,1.446385671E1
2.186885579E1,-7.221606030E0,-8.376561515E0,-1.134896026E1,1.584668027E1
2.187881579E1,-6.332812294E0,-8.947698244E0,-1.060817183E1,1.525447885E1
2.188877579E1,-4.786526055E0,-7.402382058E0,-8.025409902E0,1.192112813E1
2.189873579E1,-3.752616121E0,-5.799872501E0,-5.606747155E0,8.896980524E0
2.190869579E1,-2.986494338E0,-5.208161759E0,-3.699128716E0,7.051783505E0
2.191865579E1,-2.024167626E0,-5.581679556E0,-1.763022058E0,6.193597341E0
2.192861579E1,-1.031096254E0,-6.649377626E0,6.998076332E-1,6.765139542E0
2.193857579E1,1.252354748E0,-7.223315172E0,7.476290279E0,1.047089255E1
2.194853579E1,4.491743941E0,-8.041706677E0,1.762745485E1,1.988899128E1
2.195849579E1,2.790298911E0,-1.024106843E1,7.806846828E0,1.317619475E1
2.196845579E1,3.341887521E0,-1.353193286E1,9.823781887E0,1.705251036E1
2.197841579E1,4.945241708E0,-1.593885381E1,1.232565227E1,2.074666672E1
2.198837579E1,6.007410650E0,-1.539485576E1,-6.492446544E0,1.775506769E1
2.199833679E1,1.042048440E1,-1.471580809E1,-2.698913362E0,1.823254332E1
2.200829679E1,1.718671278E1,-1.028917231E1,1.602490378E1,2.565244051E1
2.201825679E1,1.858501476E1,-4.388544093E0,1.646579085E1,2.521476475E1
2.202821679E1,1.317671685E1,-2.264306780E0,-2.424677486E0,1.358793630E1
2.203817679E1,1.030307582E1,-1.253632511E0,-5.012491704E0,1.152605912E1
2.204813679E1,8.106763383E0,-4.426353943E-1,7.014976247E-1,8.149088143E0
2.205809679E1,6.337911651E0,8.999975860E-1,3.842843921E0,7.466362512E0
2.206805679E1,5.652989860E0,2.985692393E0,3.859666361E0,7.467775963E0
2.207801679E1,5.677044720E0,5.955529475E0,5.678312981E0,9.997019876E0
2.208797679E1,5.220139781E0,7.750647485E0,5.027687448E0,1.061131645E1
2.209793679E1,4.203795175E0,8.274931644E0,1.580404158E0,9.415097710E0
2.210789679E1,3.513799169E0,8.974710041E0,6.409343576E-1,9.659347896E0
2.211785679E1,3.151616492E0,9.880676465E0,9.540914936E-1,1.041492892E1
2.212781679E1,2.895801392E0,1.080841792E1,1.399904119E0,1.127684775E1
2.213777679E1,2.710221292E0,1.172924095E1,1.912850820E0,1.218931462E1
2.214773679E1,2.245133175E0,1.186229083E1,8.105834261E-1,1.210006662E1
2.215769679E1,1.577581414E0,1.145070181E1,-4.621955001E-1,1.156810096E1
2.216765679E1,1.000467369E0,1.136403789E1,-7.059764457E-1,1.142981605E1
2.217761717E1,3.936768404E-1,1.132282906E1,-8.099983390E-1,1.135858867E1
2.218757717E1,-2.391837367E-1,1.097062553E1,-7.205113813E-1,1.099686183E1
2.219753717E1,-8.607063434E-1,9.312257522E0,-4.654277679E-1,9.363523833E0
2.220749717E1,-1.407387824E0,6.737325597E0,5.218043919E-1,6.902505089E0
2.221745717E1,-1.470626777E0,6.515828390E0,1.942936206E-1,6.682552861E0
2.222741717E1,-1.000350863E0,5.688325168E0,1.216381654E0,5.902315596E0
2.223737717E1,7.370327622E-2,-4.107791787E-1,1.165059356E1,1.165806596E1
2.224733717E1,1.516832352E0,-9.160283124E0,2.399075628E1,2.572485091E1
2.225729717E1,3.650809372E0,-1.459866029E1,1.237856255E1,1.948533044E1
2.226725717E1,6.041324501E0,-2.092693222E1,3.433039181E-1,2.178421335E1
2.227721717E1,9.822017198E0,-2.902122115E1,-5.611926618E0,3.114798580E1
2.228717817E1,1.304295594E1,-3.658962321E1,-7.265146737E0,3.951837020E1
2.229713817E1,1.328791335E1,-3.916014107E1,-2.964475186E0,4.145929814E1
2.230709817E1,1.021058339E1,-2.932573713E1,1.414851356E0,3.108466946E1
2.231705817E1,6.592842067E0,-1.775698003E1,7.774006965E-1,1.895732729E1
2.232701817E1,3.953003125E0,-1.177465978E1,-1.465137995E0,1.250661729E1
2.233697817E1,1.615722217E0,-7.426233435E0,-2.250857160E0,7.926276508E0
2.234693817E1,-1.166689092E-1,-3.718795241E0,-2.455085346E0,4.457633199E0
2.235689817E1,-1.148448118E0,-7.108191097E-1,-2.808261557E0,3.116172309E0
2.236685817E1,-1.710379575E0,1.666474003E0,-3.260426159E0,4.041399836E0
2.237681817E1,-2.061596384E0,3.632956361E0,-3.670175058E0,5.560461899E0
2.238677817E1,-2.345795916E0,5.304288815E0,-3.827414289E0,6.948909155E0
2.239673817E1,-2.734806495E0,6.947329516E0,-3.589071254E0,8.284080301E0
2.240669817E1,-2.995965073E0,8.370654657E0,-3.462469387E0,9.541088008E0
2.241665817E1,-3.178250267E0,9.438218241E0,-3.488382492E0,1.055225335E1
2.242661817E1,-3.395283709E0,1.024075034E1,-3.554924684E0,1.135950741E1
2.243657817E1,-3.678352389E0,1.094930424E1,-3.815795871E0,1.216461417E1
2.244653817E1,-4.166201379E0,1.145347690E1,-3.929549943E0,1.280549608E1
2.245649817E1,-4.676185003E0,1.169329928E1,-3.798056588E0,1.315390391E1
2.246645817E1,-5.460707096E0,1.206946704E1,-4.072112662E0,1.385905690E1
2.247641817E1,-6.582230541E0,1.271834425E1,-5.112203103E0,1.520581007E1
2.248637817E1,-8.236774469E0,1.354286949E1,-6.619561504E0,1.717767045E1
2.249633817E1,-9.350641569E0,1.360438805E1,-6.556677623E0,1.776242926E1
2.250629817E1,-9.546291744E0,1.298057317E1,-5.092234862E0,1.689845619E1
2.251625817E1,-8.884020896E0,1.217813169E1,-4.088216479E0,1.561877821E1
2.252621817E1,-7.477585437E0,1.094630111E1,-2.169252980E0,1.343284968E1
2.253617817E1,-6.182628314E0,9.647064412E0,-2.190103859E-2,1.145823827E1
2.254613817E1,-5.426155314E0,8.452964158E0,7.444727594E-1,1.007223929E1
2.255609917E1,-5.413039425E0,6.901832331E0,1.038562564E0,8.832604234E0
2.256605917E1,-6.187561026E0,4.776624380E0,2.058557586E0,8.083298290E0
2.257601917E1,-8.075895932E0,1.858192509E-1,7.821450250E0,1.124409658E1
2.258597917E1,-8.087230759E0,-2.202459025E0,1.300550335E1,1.547246731E1
2.259593917E1,-6.038804936E0,5.833889848E-1,5.366327189E0,8.099689825E0
2.260589917E1,-5.571223565E0,1.661115614E0,8.256356210E-1,5.871925687E0
2.261585917E1,-4.972044175E0,2.372591366E0,-1.318703250E0,5.664749891E0
2.262581917E1,-5.139092109E0,2.081967791E0,-3.103847956E0,6.354425995E0
2.263577917E1,-5.720998240E0,1.277197959E0,-5.011952591E0,7.712374749E0
2.264573917E1,-6.284798468E0,-4.972682691E-1,-7.091393216E0,9.488615560E0
2.265569917E1,-6.972480145E0,-3.386175209E0,-8.985277714E0,1.186662873E1
2.266565917E1,-7.742432731E0,-7.514514697E0,-1.066197557E1,1.516874810E1
2.267561917E1,-7.829491925E0,-1.141212422E1,-1.121117764E1,1.781089631E1
2.268557917E1,-6.798050101E0,-1.399027036E1,-1.088202033E1,1.898313769E1
2.269553917E1,-5.075590178E0,-1.468015059E1,-9.923515506E0,1.843216203E1
2.270549917E1,-2.832917511E0,-1.419020421E1,-8.894879760E0,1.698547035E1
2.271545917E1,-4.253407922E-1,-1.416973545E1,-7.454764339E0,1.601673590E1
2.272541917E1,2.681560580E0,-1.415471044E1,-6.917977079E0,1.598139549E1
2.273537917E1,6.964049045E0,-1.345259082E1,-6.477901011E0,1.647523536E1
2.274533917E1,1.234096846E1,-1.258781803E1,-5.251223579E0,1.839369496E1
2.275529917E1,1.874929112E1,-1.132826463E1,-2.216487665E0,2.201768186E1
2.276525917E1,2.486184640E1,-9.030349807E0,1.681987718E1,3.134592306E1
2.277521917E1,2.526542590E1,-7.599689918E0,5.070850425E1,5.716160806E1
2.278517917E1,1.730247011E1,-1.196479252E1,-1.511161430E0,2.109064581E1
2.279513917E1,1.719858146E1,-1.503846329E1,-7.963544022E0,2.419430957E1
2.280509917E1,1.291351028E1,-9.495739056E0,1.437019203E1,2.152742964E1
2.281505917E1,1.168517282E1,-3.714346095E0,2.937441637E1,3.183073935E1
2.282501917E1,1.368912823E1,-6.751382303E-1,-9.412892196E0,1.662680315E1
2.283497917E1,1.067331566E1,1.564020259E0,-5.130364555E0,1.194514408E1
2.284494017E1,7.668211100E0,4.945119501E0,6.571499730E0,1.124456656E1
2.285490017E1,6.110833277E0,7.477007148E0,6.222333248E0,1.148761726E1
2.286486017E1,5.794359162E0,1.108028187E1,8.588810180E0,1.516953871E1
2.287482017E1,5.257951970E0,1.326423329E1,7.661028965E0,1.619497788E1
2.288478017E1,3.633228257E0,1.171799558E1,7.702931866E-1,1.229248224E1
2.289474017E1,2.933757131E0,1.123588330E1,-1.935182798E-1,1.161419191E1
2.290470017E1,2.936865511E0,1.168528626E1,9.704907408E-1,1.208771882E1
2.291466017E1,3.257866833E0,1.249976832E1,2.489462297E0,1.315504948E1
2.292462017E1,3.038816101E0,1.253567607E1,1.586331042E0,1.299592336E1
2.293458017E1,2.225566783E0,1.174706560E1,-5.171414933E-1,1.196721075E1
2.294454017E1,1.750057904E0,1.142417066E1,-1.403146838E0,1.164230213E1
2.295450017E1,1.568704756E0,1.142232411E1,-1.858972528E0,1.167844602E1
2.296446017E1,1.307426164E0,1.133798270E1,-2.023175207E0,1.159105055E1
2.297442017E1,9.079753809E-1,1.099869684E1,-2.120379320E0,1.123796067E1
2.298438017E1,4.081715764E-1,1.013710728E1,-2.484975436E0,1.044522144E1
2.299434017E1,1.618002778E-1,8.675239629E0,-3.032472457E0,9.191400935E0
2.300430017E1,3.083644291E-2,7.694710681E0,-3.060858350E0,8.281206264E0
2.301426017E1,-5.622434065E-2,6.833266711E0,-2.664862102E0,7.334724613E0
2.302422017E1,4.411154106E-2,4.511205229E0,-8.388234311E-1,4.588740916E0
2.303418017E1,-2.864280514E-1,-4.630897733E0,1.109086650E1,1.202225331E1
2.304414017E1,2.509554499E0,-9.906086125E0,1.506370455E1,1.820284596E1
2.305410017E1,7.671956241E0,-1.859537954E1,2.128559575E1,2.928691925E1
2.306406017E1,1.209320557E1,-2.608007168E1,8.877522300E0,3.008697662E1
2.307402017E1,1.612647576E1,-3.220507919E1,-3.591624733E0,3.619571956E1
2.308398017E1,1.743427571E1,-3.904229628E1,-9.604718876E0,4.382357235E1
2.309394017E1,1.233076390E1,-4.090921167E1,-4.901633173E0,4.300741036E1
2.310390017E1,6.216410018E0,-2.946708070E1,-1.384655750E-1,3.011597203E1
2.311386017E1,3.118587325E0,-1.734966650E1,-8.482672691E-1,1.764811808E1
2.312382017E1,1.126020830E0,-1.056746586E1,-1.965043944E0,1.080743518E1
2.313378017E1,-6.107685721E-1,-5.344608291E0,-2.364158512E0,5.875978344E0
2.314374017E1,-1.880373922E0,-1.445510062E0,-2.604391659E0,3.522522014E0
2.315370117E1,-2.465312711E0,1.478274350E0,-2.824857709E0,4.030246010E0
2.316366117E1,-2.711199824E0,3.829039230E0,-3.371862102E0,5.777681191E0
2.317362117E1,-2.876053883E0,5.753508174E0,-3.567697049E0,7.355474457E0
2.318358104E1,-2.967250859E0,7.307467130E0,-3.378356605E0,8.580031868E0
2.319354104E1,-3.037865636E0,8.433045618E0,-3.402450642E0,9.587573019E0
2.320350104E1,-2.974154667E0,9.227284614E0,-3.345234759E0,1.025568003E1
2.321346104E1,-2.980588358E0,9.800871912E0,-3.477152622E0,1.081811386E1
2.322342104E1,-3.271789930E0,1.033027589E1,-3.742420916E0,1.146407099E1
2.323338104E1,-3.592280790E0,1.093448272E1,-4.186812814E0,1.224731788E1
2.324334104E1,-3.898179047E0,1.150841500E1,-4.447977239E0,1.293923944E1
2.325330104E1,-4.463099016E0,1.235562743E1,-4.979326297E0,1.404900254E1
2.326326104E1,-5.689308670E0,1.319766157E1,-5.580756866E0,1.541724201E1
2.327322104E1,-7.616467334E0,1.378518512E1,-6.854845861E0,1.717646108E1
2.328318104E1,-1.038070345E1,1.392599075E1,-8.912057710E0,1.952221799E1
2.329314104E1,-1.246313902E1,1.354990369E1,-1.020006074E1,2.104687538E1
2.330310104E1,-1.233184564E1,1.271347703E1,-7.607976007E0,1.927662351E1
2.331306104E1,-1.082018953E1,1.181762863E1,-4.805888525E0,1.672810248E1
2.332302104E1,-8.964501972E0,1.070423340E1,-2.208274666E0,1.413574849E1
2.333298104E1,-8.236918895E0,9.875671248E0,-6.114053339E-2,1.285999431E1
2.334294104E1,-8.389542918E0,9.012745594E0,1.446562561E0,1.239784484E1
2.335290104E1,-9.390207338E0,7.329274321E0,2.102017894E0,1.209598012E1
2.336286104E1,-1.062922415E1,4.750747527E0,3.072828185E0,1.204127407E1
2.337282104E1,-1.134399598E1,1.464277285E0,4.968227112E0,1.247051055E1
2.338278104E1,-9.030376704E0,4.589964885E-1,6.523342647E0,1.114954620E1
2.339274104E1,-7.266782788E0,-8.141581213E-1,3.847437786E0,8.262672876E0
2.340270104E1,-7.823482157E0,-2.678938104E0,1.989122485E0,8.505303680E0
2.341266104E1,-7.735363448E0,-2.464198524E0,9.487645340E-1,8.173632985E0
2.342262104E1,-7.467316557E0,-2.225478344E0,-1.976515596E0,8.038668069E0
2.343258104E1,-7.592939892E0,-4.102987715E0,-2.522637644E0,8.991715358E0
2.344254104E1,-8.119752388E0,-7.389727514E0,-3.318138470E0,1.146945921E1
2.345250104E1,-8.673078498E0,-1.309605334E1,-5.190916566E0,1.654311090E1
2.346246204E1,-7.540504986E0,-1.880322700E1,-8.005310099E0,2.178314833E1
2.347242204E1,-4.776457735E0,-2.126201978E1,-1.180350410E1,2.478327546E1
2.348238204E1,1.047407062E0,-2.038299148E1,-1.616578308E1,2.603643497E1
2.349234204E1,9.486969402E0,-1.758720846E1,-1.962459357E1,2.800780539E1
2.350230204E1,1.685239706E1,-1.494469500E1,-2.181114115E1,3.135399614E1
2.351226204E1,2.172425855E1,-1.231569095E1,-1.986719923E1,3.191120897E1
2.352222204E1,2.197940297E1,-1.191873284E1,-1.337085610E1,2.835366185E1
2.353218204E1,2.056099943E1,-1.346174288E1,-5.238034015E0,2.512787733E1
2.354214204E1,2.052006424E1,-1.416966528E1,1.859834758E1,3.110869627E1
2.355210204E1,1.941928263E1,-5.804790010E0,5.272890904E1,5.649019361E1
2.356206204E1,1.951604586E1,-3.314504133E0,3.537055593E0,2.010902151E1
2.357202204E1,2.304090884E1,-4.100807288E0,-1.534352423E1,2.798434985E1
2.358198204E1,1.892705466E1,7.002841812E-1,-4.268546948E0,1.941505316E1
2.359194204E1,1.478423688E1,6.106620358E0,4.732890716E1,4.995888234E1
2.360190204E1,1.248943512E1,6.549760367E0,-1.310633508E0,1.416344275E1
2.361186204E1,8.774108444E0,5.722741295E0,-1.088818213E1,1.510917791E1
2.362182204E1,4.565770860E0,7.298754194E0,2.530317085E0,8.973326077E0
2.363178204E1,2.336868825E0,9.592338567E0,3.355057497E0,1.042738346E1
2.364174204E1,7.781040435E-1,1.120932641E1,2.336064541E0,1.147656926E1
2.365170204E1,-7.094724959E-1,1.434107875E1,5.306155246E0,1.530768351E1
2.366166204E1,-1.679218886E0,1.819561125E1,5.768798643E0,1.916191751E1
2.367162204E1,-2.440723415E0,1.476819329E1,1.874629033E-1,1.496969626E1
2.368158204E1,-2.576466234E0,1.248037427E1,-8.078736801E-1,1.276912605E1
2.369154204E1,-2.964344208E0,1.291724431E1,-9.008466017E-1,1.328360124E1
2.370150204E1,-3.469093405E0,1.302661648E1,-1.342088166E0,1.354727082E1
2.371146204E1,-3.508415346E0,1.316304021E1,-1.981256518E0,1.376589929E1
2.372142204E1,-3.495608774E0,1.309549668E1,-3.018767753E0,1.388611799E1
2.373138204E1,-3.249380476E0,1.263608329E1,-4.009673170E0,1.364941586E1
2.374134204E1,-3.285284427E0,1.148941740E1,-4.390594711E0,1.273095157E1
2.375130204E1,-3.256403859E0,9.951956363E0,-4.714148051E0,1.148341384E1
2.376126204E1,-2.962180738E0,8.410516296E0,-5.593905500E0,1.052630409E1
2.377122204E1,-3.057249156E0,6.620878297E0,-6.164815357E0,9.549227728E0
2.378118204E1,-3.198581328E0,4.040522495E0,-5.388090525E0,7.455753755E0
2.379114204E1,-2.727288145E0,-3.845210874E-1,2.536311066E0,3.744172928E0
2.380110204E1,2.600472563E0,-1.689970454E1,4.517106472E1,4.829893953E1
2.381106204E1,1.098108971E1,-1.301761762E1,1.065900636E1,2.009121987E1
2.382102304E1,2.689145004E1,-9.112907229E0,-3.370356152E0,2.859290933E1
2.383098204E1,3.646325318E1,-1.543510098E1,-5.063427969E0,3.991803449E1
2.384094304E1,4.168896360E1,-2.441485483E1,-4.596752332E0,4.853024783E1
2.385090304E1,3.312124901E1,-3.148989455E1,1.587999545E0,4.572911914E1
2.386086304E1,1.698334545E1,-2.636705770E1,3.507295604E0,3.155878447E1
2.387082304E1,8.816331189E0,-1.585834818E1,1.260670804E0,1.818802335E1
2.388078304E1,4.269823396E0,-9.382511233E0,-8.758126250E-1,1.034552834E1
2.389074304E1,3.356295937E-1,-5.410555528E0,-2.190250185E0,5.846704561E0
2.390070304E1,-2.568277794E0,-2.693388913E0,-2.817687854E0,4.667950246E0
2.391066304E1,-3.990196679E0,-8.703638971E-1,-3.270563477E0,5.232187717E0
2.392062304E1,-4.227260928E0,3.152222264E-1,-3.631009238E0,5.581516648E0
2.393058304E1,-4.408060929E0,1.488779458E0,-3.807411548E0,6.011975393E0
2.394054304E1,-4.295761060E0,2.897588301E0,-3.917673079E0,6.495979018E0
2.395050304E1,-4.089813938E0,4.463817639E0,-4.007423454E0,7.260281585E0
2.396046304E1,-4.213867881E0,6.136119561E0,-4.002816140E0,8.451697039E0
2.397042304E1,-4.780244392E0,7.889907696E0,-3.864898449E0,1.000194081E1
2.398038304E1,-5.463033704E0,9.371719612E0,-4.320950280E0,1.167666378E1
2.399034304E1,-6.384396431E0,1.039943208E1,-5.169137442E0,1.325249740E1
2.400030304E1,-7.638713651E0,1.096786564E1,-6.257501326E0,1.475806037E1
2.401026304E1,-8.745292196E0,1.156121653E1,-7.527910668E0,1.633435956E1
2.402022304E1,-9.944902282E0,1.181170774E1,-8.366351691E0,1.756170156E1
2.403018304E1,-1.143412730E1,1.125528436E1,-8.468087397E0,1.814191823E1
2.404014304E1,-1.313313170E1,1.066445596E1,-8.133439550E0,1.877132409E1
2.405010304E1,-1.469001368E1,9.572277939E0,-9.043621817E0,1.972845920E1
2.406006304E1,-1.509029886E1,7.973338108E0,-9.538436009E0,1.955180303E1
2.407002304E1,-1.437726716E1,5.931800889E0,-8.473490809E0,1.771135566E1
2.407998304E1,-1.328107561E1,4.936686062E0,-4.430818877E0,1.484553787E1
2.408994304E1,-1.332433565E1,6.778974144E0,4.066978222E-1,1.495519355E1
2.409990304E1,-1.241239688E1,6.388627476E0,2.201069727E0,1.413247556E1
2.410986304E1,-1.193785674E1,3.665485007E0,4.683506886E0,1.333729510E1
2.411982304E1,-1.213809932E1,-3.065221542E-1,8.597806706E0,1.487782548E1
2.412978304E1,-1.088518134E1,-3.755459037E0,9.808162805E0,1.512582900E1
2.413974304E1,-9.070387446E0,-6.418570483E0,1.079737136E1,1.549365043E1
2.414970304E1,-8.779767380E0,-7.063265769E0,4.493918228E0,1.213133709E1
2.415966304E1,-9.544171543E0,-8.860286463E0,1.942860484E0,1.316702675E1
2.416962304E1,-9.819575400E0,-9.491133204E0,5.411764732E0,1.468988999E1
2.417958229E1,-9.298014289E0,-5.479802349E0,-1.723149017E0,1.092934335E1
2.418954229E1,-9.221824484E0,-3.369201327E0,-4.997478393E0,1.101673067E1
2.419950329E1,-8.662105029E0,-2.863675620E0,-6.197404228E0,1.102907615E1
2.420946229E1,-7.579697703E0,-3.002980855E0,-8.960671461E0,1.211459221E1
2.421942329E1,-5.488472600E0,-3.898732193E0,-1.213303329E1,1.387566002E1
2.422938329E1,-9.553058141E-1,-5.604624615E0,-1.669390360E1,1.763549953E1
2.423934329E1,4.735389816E0,-7.434614834E0,-2.172270787E1,2.344298299E1
2.424930329E1,9.038711910E0,-9.450582764E0,-2.249362817E1,2.601874585E1
2.425926329E1,1.247174846E1,-1.063090815E1,-2.157982764E1,2.709704188E1
2.426922329E1,1.344310897E1,-1.224896253E1,-1.579164431E1,2.408589404E1
2.427918329E1,1.423815021E1,-1.485981799E1,-7.406318988E0,2.187218949E1
2.428914329E1,1.648912592E1,-1.729166913E1,3.122220200E0,2.409650087E1
2.429910329E1,1.798609616E1,-1.785353276E1,3.341794375E1,4.194052040E1
2.430906329E1,1.651335678E1,-1.015419869E1,4.630041934E1,5.019489550E1
2.431902329E1,2.149031613E1,-3.219343037E0,7.584971892E0,2.301585661E1
2.432898329E1,2.143467402E1,6.171472996E-1,8.575248148E0,2.309460980E1
2.433894329E1,1.587566412E1,-1.759551151E0,-2.486818244E1,2.955603542E1
2.434890329E1,1.121712777E1,6.536871350E-1,1.064182870E0,1.128644087E1
2.435886329E1,9.446552278E0,6.041829116E0,5.229100405E1,5.347981071E1
2.436882329E1,9.283724864E0,7.388424754E0,-2.118406324E0,1.205255214E1
2.437878329E1,7.030692685E0,6.505731418E0,-1.183709752E1,1.522734575E1
2.438874329E1,4.301779306E0,8.745918433E0,3.705278817E0,1.042715136E1
2.439870329E1,2.213725733E0,1.107870780E1,5.219612947E0,1.244518813E1
2.440866329E1,5.844154635E-1,1.209573039E1,2.876544757E0,1.244679657E1
2.441862329E1,-7.917875513E-1,1.350035438E1,4.286739975E0,1.418670630E1
2.442858329E1,-1.439319322E0,1.647103347E1,7.194557980E0,1.803131299E1
2.443854329E1,-1.996412501E0,1.577172752E1,2.676773465E0,1.612135752E1
2.444850329E1,-2.533632164E0,1.260485915E1,-6.922400205E-1,1.287559562E1
2.445846329E1,-3.305804645E0,1.210185009E1,-7.083059764E-1,1.256522253E1
2.446842329E1,-4.242745525E0,1.217583725E1,-6.878629410E-1,1.291220576E1
2.447838329E1,-5.052280837E0,1.282112661E1,-8.001587176E-1,1.380387928E1
